,classs,displayid,dps,flags2,id,level,name,reqlevel,slot,slotbak,speed,subclass,firstseenpatch,popularity,contentPhase,side,reqclass,armor,commondrop,reqrace
770,2,28316,37.05,8192,15220,62,6Battlefell Sabre,57,21,21,2.20,7, 0,48,1,,,,,
771,2,20093,13.53,8192,886,26,6Black Metal Shortsword,21,21,21,1.70,7, 0,45,1,,,,,
772,2,22226,12.32,8192,2046,24,6Bluegill Kukri,19,21,21,2.80,7, 0,44,1,,,,,
773,2,20015,5.00,8192,3455,11,7Deathstalker Shortsword,10,13,13,2.10,7, 0,36,1,2,,,,
774,2,20160,7.62,8192,7329,15,6Thun'grim's Sword,10,21,21,2.10,7, 0,33,1,2,1,,,
775,2,20162,7.62,8192,6967,15,6Elunite Sword,10,21,21,2.10,7, 0,32,1,1,1,,,
776,2,15591,9.07,8192,1829,29,8Short Cutlass,24,21,21,2.70,7, 0,31,1,,,,true,
777,2,5151,7.19,8192,1821,24,8Warped Blade,19,21,21,1.60,7, 0,27,1,,,,true,
778,2,20175,1.50,8192,2057,4,7Pitted Defias Shortsword,,21,21,2.00,7, 0,26,1,,,,,
779,2,20213,4.50,8192,2268,10,7Stonesplinter Blade,5,21,21,2.00,7, 0,24,1,,,,,
780,2,859,0.75,8192,997,1,7Fire Sword of Crippling,,21,21,2.00,7, 0,24,1,,,,,
781,2,1550,4.29,8192,1008,10,7Well-used Sword,7,21,21,2.10,7, 0,22,1,1,,,,
782,2,20216,11.32,8192,3783,36,8Light Scimitar,31,21,21,1.90,7, 0,21,1,,,,true,
783,2,20161,7.62,8192,7118,15,6Heirloom Sword,10,21,21,2.10,7, 0,20,1,2,1,,,
784,2,20225,18.41,8192,13816,52,8Fine Longsword,47,21,21,2.20,7, 0,19,1,,,,true,
785,2,3447,9.50,8192,3278,30,8Aura Proc Damage Sword,25,21,21,2.00,7, 0,19,1,,,,true,
786,2,20225,16.39,8192,4017,46,8Sharp Shortsword,41,21,21,1.80,7, 0,18,1,,,,true,
787,2,4805,3.81,8192,2847,9,7Copper Shortsword,4,21,21,2.10,7, 0,18,1,,,,,
788,2,20164,5.83,8192,1817,19,8Stock Shortsword,14,21,21,1.80,7, 0,16,1,,,,true,
789,2,22081,25.68,8192,2528,46,7Falchion,41,21,21,2.20,7, 0,13,1,,,,,
790,2,5007,3.95,8192,3319,9,7Short Sabre,4,21,21,1.90,7, 0,13,1,,,,,
791,2,20211,4.35,8192,2282,10,7Rodentia Shortsword,5,21,21,2.30,7, 0,12,1,,,,,
792,2,1544,2.00,8192,1161,5,7Militia Shortsword,2,21,21,2.50,7, 0,11,1,1,,,,
793,2,3434,1.20,8192,3295,3,7Deadman Blade,,21,21,2.50,7, 0,11,1,,,,,
794,2,20212,3.81,8192,2065,9,7Rockjaw Blade,4,21,21,2.10,7, 0,10,1,,,,,
795,2,1546,1.05,8192,1384,3,7Dull Blade,,21,21,1.90,7, 0,10,1,,,,,
796,2,22075,1.15,8192,2131,3,7Shortsword,,13,13,2.60,7, 0,10,1,,,,,
797,2,20013,5.00,8192,4932,11,7Harpy Wing Clipper,7,21,21,2.60,7, 0,9,1,2,,,,
798,2,4260,3.25,8192,2258,8,7Frostmane Shortsword,3,21,21,2.00,7, 0,9,1,,,,,
799,2,2398,3.20,8192,2496,8,7Raider Shortsword,3,21,21,2.50,7, 0,9,1,,,,,
800,2,1547,2.50,8192,1413,8,8Feeble Sword,3,21,21,2.00,7, 0,9,1,,,,true,
801,2,20176,2.14,8192,3267,5,7Forsaken Shortsword,2,21,21,2.10,7, 0,9,1,2,,,,
802,2,859,0.75,8192,948,1,7Nature Sword,,21,21,2.00,7, 0,9,1,,,,,
803,2,20173,3.91,8192,1511,13,8Commoner's Sword,8,21,21,2.30,7, 0,8,1,,,,true,
804,2,1547,2.05,8192,5586,5,7Thistlewood Blade,3,21,21,2.20,7, 0,7,1,1,,,,
805,2,859,0.75,8192,945,1,7Shadow Sword,,21,21,2.00,7, 0,7,1,,,,,
806,2,20173,0.65,8192,14391,1,7Durability Sword,,13,13,2.30,7, 0,4,1,,,,,
807,2,16155,1.46,8192,2481,4,7Peon Sword,,21,21,2.40,7, 0,3,1},,,,,
808,2,25633,44.85,8192,13059,52,5Stoneraven,47,17,17,3.30,6, 0,3397,1,,,,,
809,2,31613,53.89,8192,19106,63,5Ice Barbed Spear,51,17,17,3.60,6, 0,3192,3,,,,,
810,2,22233,40.93,8192,9416,47,5Grimlok's Charge,42,17,17,2.70,6, 0,1575,1,,,,,
811,2,22209,42.76,8192,9475,49,5Diabolic Skiver,44,17,17,2.90,6, 0,1378,1,,,,,
812,2,31174,50.44,8192,18725,59,5Peacemaker,54,17,17,3.40,6, 0,1087,1,,,,,
813,2,29176,59.35,8192,17074,63,4Shadowstrike,58,17,17,3.10,6, 0,1017,1,,,,,
814,2,31720,62.62,8192,19167,66,4Blackfury,60,17,17,2.10,6, 0,941,3,,,,,
815,2,28790,38.80,8192,13058,44,5Khoo's Point,39,17,17,2.50,6, 0,914,1,,,,,
816,2,32604,62.57,8192,19874,66,4Halberd of Smiting,60,17,17,3.50,6, 0,815,4,,,,,
817,2,32717,45.00,8192,20083,52,5Hunting Spear,,17,17,3.10,6, 0,813,4,,,,,
818,2,18388,41.96,8192,13055,48,5Bonechewer,43,17,17,2.80,6, 0,783,1,,,,,
819,2,28758,18.97,8192,12989,22,5Gargoyle's Bite,20,17,17,2.90,6, 0,722,1,,,60,,
820,2,22238,34.81,8192,7758,39,5Ruthless Shiv,34,17,17,2.70,6, 0,699,1,,,,,
821,2,29191,59.35,8192,17223,63,4Thunderstrike,58,17,17,3.10,6, 0,678,1,,,,,
822,2,22792,54.00,8192,12583,63,5Blackhand Doomsaw,58,17,17,3.50,6, 0,663,1,,,,,
823,2,12562,48.21,8192,13056,56,5Frenzied Striker,51,17,17,2.80,6, 0,572,1,,,,,
824,2,20749,31.30,8192,1726,36,5Poison-tipped Bone Spear,31,17,17,2.30,6, 0,471,1,,,,,
825,2,22242,44.17,8192,10799,51,5Headspike,46,17,17,3.00,6, 0,448,1,,,,,
826,2,22235,41.83,8192,9480,48,5Eyegouger,43,17,17,3.00,6, 0,411,1,,,,,
827,2,28764,35.65,8192,13054,40,5Grim Reaper,35,17,17,3.10,6, 0,399,1,,,,,
828,2,22241,19.81,8192,6679,29,6Armor Piercer,24,17,17,2.60,6, 0,385,1,,,,,
829,2,35259,85.00,8192,23039,83,4The Eye of Nerub,60,17,17,3.70,6, 0,358,6,,,,,
830,2,25630,23.13,8192,13057,28,5Bloodpike,23,17,17,3.20,6, 0,338,1,,,,,
831,2,31766,77.37,8192,18871,78,4High Warlord's Pig Sticker,60,17,17,3.80,6, 0,308,2,,,,,
832,2,22239,24.69,8192,1522,36,6Headhunting Spear,31,17,17,3.20,6, 0,277,1,,,,,
833,2,22031,48.18,8192,11809,56,5Flame Wrath,51,17,17,3.30,6, 0,257,1,,,,,
834,2,34794,52.22,8192,22314,61,5Huntsman's Harpoon,56,17,17,3.60,6, 0,202,5,,,,,
835,2,5949,14.38,8192,5200,22,6Impaling Harpoon,20,17,17,2.40,6, 0,202,1,,,,,
836,2,22234,43.33,8192,7959,50,5Blight,45,17,17,2.70,6, 0,200,1,,,,,
837,2,23283,51.25,8192,12802,60,5Darkspear,55,17,17,3.20,6, 0,186,1,,,,,
838,2,7464,10.00,8192,1485,25,8Pitchfork,20,17,17,3.70,6, 0,179,1,,,,true,
839,2,5290,46.55,8192,12243,54,5Smoldering Claw,49,17,17,2.90,6, 0,178,1,,,,,
840,2,28672,51.36,8192,13060,60,5The Needler,55,17,17,2.20,6, 0,162,1,,,,,
841,2,34250,76.08,8192,21635,77,4Barb of the Sand Reaver,60,17,17,3.70,6, 0,130,5,,,,,
842,2,31761,77.37,8192,18869,78,4Grand Marshal's Glaive,60,17,17,3.80,6, 0,102,2,,,,,
843,2,33113,51.35,8192,20660,60,5Stonecutting Glaive,55,17,17,3.70,6, 0,73,4,,,,,
844,2,5638,13.75,8192,1406,21,6Pearl-encrusted Spear,20,17,17,3.20,6, 0,65,1,,,,,
845,2,30836,53.10,8192,18502,62,5Monstrous Glaive,57,17,17,2.90,6, 0,55,2,,,,,
846,2,25631,52.32,8192,13148,61,5Chillpike,56,17,17,2.80,6, 0,50,1,,,,,
847,2,32430,58.48,8192,19946,68,5Tigule's Harpoon,60,17,17,3.30,6, 0,45,4,,,,,
848,2,26500,15.15,8192,15810,25,7Short Spear,20,17,17,3.30,6, 0,45,1,,,,,
849,2,32446,58.43,8192,19963,68,5Pitchfork of Madness,60,17,17,3.50,6, 0,34,4,,,,,
850,2,25632,40.37,8192,11864,52,6White Bone Spear,48,17,17,2.70,6, 0,34,1,2,,,,
851,2,5636,22.37,8192,15811,35,7Heavy Spear,30,17,17,3.80,6, 0,18,1},,,,,
852,2,20298,40.41,8192,873,40,4Staff of Jordan,35,17,17,3.70,10, 0,11509,1,,,,,
853,2,31347,59.33,8192,18608,75,4Benediction,60,17,17,3.00,10, 0,6194,1,,16,,,
854,2,20256,46.46,8192,943,48,4Warden Staff,43,17,17,2.40,10, 0,5915,1,,,260,,
855,2,15806,34.71,8192,7713,39,5Illusionary Rod,34,17,17,3.40,10, 0,4892,1,,,,,
856,2,20253,57.50,8192,944,61,4Elemental Mage Staff,56,17,17,3.20,10, 0,3917,1,,,,,
857,2,20340,19.67,8192,5201,23,5Emberstone Staff,18,17,17,3.00,10, 0,3619,1,,,,,
858,2,33087,44.85,8192,20536,52,5Soul Harvester,,17,17,3.30,10, 0,3483,4,,,,,
859,2,12286,20.34,8192,6505,24,5Crescent Staff,10,17,17,2.90,10, 0,3359,1,2,,,,
860,2,35632,64.37,8192,22589,90,3Atiesh-Greatstaff of the Guardian,60,17,17,2.90,10, 0,2932,6,,128,,,
861,2,30472,40.93,8192,18082,47,5Zum'rah's Vexing Cane,42,17,17,2.70,10, 0,2892,1,,,,,
862,2,20257,51.29,8192,812,54,4Glowing Brightwood Staff,49,17,17,3.10,10, 0,2786,1,,,,,
863,2,22391,45.79,8192,17743,53,5Resurgence Rod,45,17,17,3.80,10, 0,2598,1,,,,,
864,2,31346,59.33,8192,18609,75,4Anathema,60,17,17,3.00,10, 0,2593,1,,16,,,
865,2,20386,20.44,8192,890,24,5Twisted Chanter's Staff,19,17,17,3.40,10, 0,2208,1,,,,,
866,2,20327,23.75,8192,1155,29,5Rod of the Sleepwalker,24,17,17,2.80,10, 0,1922,1,,,,,
867,2,21514,43.53,8192,9477,50,5The Chief's Enforcer,45,17,17,3.40,10, 0,1857,1,,,,,
868,2,20330,22.31,8192,2549,27,5Staff of the Shade,22,17,17,2.60,10, 0,1799,1,,,,,
869,2,20323,21.61,8192,9452,32,5Hydrocane,27,17,17,2.80,10, 0,1798,1,,,,,
870,2,31163,73.28,8192,18715,75,4Lok'delar-Stave of the Ancient Keepers,60,17,17,3.20,10, 0,1732,1,,4,,,
871,2,34114,57.07,8192,18842,70,4Staff of Dominance,60,17,17,2.90,10, 0,1637,1,,,,,
872,2,20348,35.67,8192,9517,40,5Celestial Stave,35,17,17,3.00,10, 0,1544,1,,128,,,
873,2,24771,58.45,8192,13937,62,4Headmaster's Charge,57,17,17,2.90,10, 0,1437,1,,,,,
874,2,20316,32.42,8192,7757,37,5Windweaver Staff,32,17,17,3.10,10, 0,1365,1,,,,,
875,2,20379,20.50,8192,2042,24,5Staff of Westfall,14,17,17,3.00,10, 0,1365,1,1,,,,
876,2,20346,19.67,8192,2271,23,5Staff of the Blessed Seer,18,17,17,3.00,10, 0,1357,1,,,,,
877,2,23673,52.14,8192,13161,61,5Trindlehaven Staff,56,17,17,2.10,10, 0,1305,1,,,,,
878,2,21968,50.45,8192,11932,59,5Guiding Stave of Wisdom,54,17,17,3.30,10, 0,1262,1,,,,,
879,2,20272,46.58,8192,1607,54,5Soulkeeper,49,17,17,3.80,10, 0,1224,1,,,,,
880,2,20360,31.29,8192,7710,36,5Loksey's Training Stick,31,17,17,3.10,10, 0,1206,1,,,,,
881,2,20325,26.67,8192,6689,32,5Wind Spirit Staff,27,17,17,3.30,10, 0,1052,1,,,,,
882,2,28236,28.89,8192,15106,40,6Staff of Dar'Orahil,35,17,17,2.70,10, 0,975,1,,256,,,
883,2,24063,51.41,8192,13372,60,5Slavedriver's Cane,55,17,17,3.90,10, 0,906,1,,,,,
884,2,9122,19.17,8192,1484,22,5Witching Stave,17,17,17,3.60,10, 0,883,1,,,,,
885,2,21723,45.86,8192,11750,53,5Kindling Stave,48,17,17,2.90,10, 0,832,1,,,,,
886,2,20446,2.73,8192,5581,5,7Smooth Walking Staff,1,17,17,3.30,10, 0,820,1,1,,,,
887,2,31960,60.88,8192,19356,81,4Staff of the Shadow Flame,60,17,17,3.20,10, 0,817,3,,,,,
888,2,20274,37.20,8192,9408,42,5Ironshod Bludgeon,37,17,17,2.50,10, 0,817,1,,,,,
889,2,35633,64.37,8192,22632,90,3Atiesh-Greatstaff of the Guardian,60,17,17,2.90,10, 0,788,6,,1024,,,
890,2,18289,45.00,8192,22458,52,5Moonshadow Stave,,17,17,3.70,10, 0,786,4,,,,,
891,2,20329,33.57,8192,937,38,5Black Duskwood Staff,33,17,17,2.80,10, 0,764,1,,,,,
892,2,24014,45.00,8192,20556,52,5Wildstaff,,17,17,2.50,10, 0,758,4,,,,,
893,2,35634,64.37,8192,22631,90,3Atiesh-Greatstaff of the Guardian,60,17,17,2.90,10, 0,726,6,,16,,,
894,2,20335,21.72,8192,6318,26,5Odo's Ley Staff,21,17,17,2.90,10, 0,699,1,,,,,
895,2,32450,61.43,8192,19944,65,4Nat Pagle's Fish Terminator,60,17,17,3.50,10, 0,698,4,,,,,
896,2,28225,16.90,8192,15109,25,6Staff of Soran'ruk,20,17,17,2.90,10, 0,696,1,,256,,,
897,2,22722,48.24,8192,12532,56,5Spire of the Stoneshaper,51,17,17,3.40,10, 0,694,1,,,,,
898,2,20336,21.21,8192,6631,25,5Living Root,20,17,17,2.90,10, 0,691,1,,,,,
899,2,35631,64.37,8192,22630,90,3Atiesh-Greatstaff of the Guardian,60,17,17,2.90,10, 0,662,6,,256,,,
900,2,20378,16.84,8192,2950,25,6Icicle Rod,20,17,17,3.80,10, 0,592,1,1,,,,
901,2,23837,53.00,8192,13249,62,5Argent Crusader,55,17,17,3.00,10, 0,577,1,,,,,
902,2,20334,25.63,8192,791,31,5Gnarled Ash Staff,26,17,17,3.20,10, 0,498,1,,,,,
903,2,30870,53.89,8192,18534,63,5Rod of the Ogre Magi,58,17,17,2.70,10, 0,489,2,,,,,
904,2,20339,20.38,8192,3415,24,5Staff of the Friar,19,17,17,2.60,10, 0,475,1,,,,,
905,2,21460,40.29,8192,1720,46,5Tanglewood Staff,41,17,17,3.40,10, 0,461,1,,,,,
906,2,20258,46.47,8192,10844,54,5Spire of Hakkar,49,17,17,3.40,10, 0,460,1,,,,,
907,2,35563,51.41,8192,23124,60,5Staff of Balzaphon,55,17,17,3.90,10, 0,454,6,,,,,
908,2,20363,18.39,8192,2072,27,6Dwarven Magestaff,22,17,17,2.80,10, 0,441,1,,,,,
909,2,32909,45.00,8192,20522,52,5Feral Staff,,17,17,3.00,10, 0,419,1,,,110,,
910,2,20418,10.17,8192,1933,15,6Staff of Conjuring,10,17,17,3.00,10, 0,391,1,,,,,
911,2,35240,63.66,8192,22799,89,4Soulseeker,60,17,17,3.20,10, 0,388,6,,,,,
912,2,32612,55.50,8192,19909,65,4Will of Arlokk,60,17,17,3.00,10, 0,360,4,,,,,
913,2,28228,11.82,8192,15444,18,6Staff of Orgrimmar,9,17,17,3.30,10, 0,360,1,2,,,,
914,2,26536,51.25,8192,15854,60,5Dancing Sliver,57,17,17,2.40,10, 0,314,1,,,,,
915,2,28701,53.03,8192,13000,62,5Staff of Hale Magefire,57,17,17,3.30,10, 0,306,1,,,,,
916,2,20300,35.74,8192,9527,46,6Spellshifter Rod,40,17,17,2.70,10, 0,305,1,,,,,
917,2,28699,27.67,8192,12252,39,6Staff of Protection,34,17,17,3.00,10, 0,298,1,,,100,,
918,2,28578,19.67,8192,2077,29,6Magician Staff,24,17,17,3.00,10, 0,297,1,,,,,
919,2,20401,12.60,8192,4575,19,6Medicine Staff,14,17,17,2.50,10, 0,286,1,,,,true,
920,2,20384,52.14,8192,22406,61,5Redemption,56,17,17,2.10,10, 0,284,5,,,,,
921,2,28470,33.57,8192,1613,44,6Spiritchaser Staff,39,17,17,2.80,10, 0,283,1,,,,,
922,2,20384,15.27,8192,5613,23,6Staff of the Purifier,13,17,17,3.70,10, 0,280,1,1,,,,
923,2,20362,22.95,8192,3185,34,6Acrobatic Staff,29,17,17,2.20,10, 0,272,1,,,,,
924,2,33015,57.27,8192,20581,71,4Staff of Rampant Growth,60,17,17,2.60,10, 0,266,4,,,,,
925,2,20382,15.15,8192,880,23,6Staff of Horrors,18,17,17,3.40,10, 0,262,1,,,,,
926,2,30870,64.04,8192,20334,90,490 Epic Frost Staff,60,17,17,2.70,10, 0,259,1,,,,,
927,2,20330,27.76,8192,19569,33,5Advisor's Gnarled Staff,28,17,17,2.90,10, 0,246,3,,,,,
928,2,18289,27.76,8192,19573,33,5Lorekeeper's Staff,28,17,17,2.90,10, 0,242,3,,,,,
929,2,34894,53.10,8192,22394,62,5Staff of Metanoia,57,17,17,2.10,10, 0,232,5,,,,,
930,2,7524,13.04,8192,5306,20,6Wind Rider Staff,10,17,17,2.80,10, 0,215,1,2,,,,
931,2,20275,46.61,8192,10698,60,6Enchanted Azsharite Felbane Staff,45,17,17,2.80,10, 0,211,1,2,,,,
932,2,20330,19.66,8192,20425,23,5Advisor's Gnarled Staff,18,17,17,2.90,10, 0,203,3,,,,,
933,2,20370,18.39,8192,2280,27,6Kam's Walking Stick,22,17,17,2.80,10, 0,200,1,,,,,
934,2,28231,28.89,8192,15105,40,6Staff of Noh'Orahil,35,17,17,2.70,10, 0,196,1,,256,,,
935,2,20294,35.65,8192,4134,46,6Nimboya's Mystical Staff,30,17,17,2.30,10, 0,191,1,2,,,,
936,2,34891,53.81,8192,22335,63,5Lord Valthalak's Staff of Command,58,17,17,2.10,10, 0,190,5,,,,,
937,2,31163,73.28,8192,20487,75,4Lok'delar-Stave of the Ancient Keepers DEP,60,17,17,3.20,10, 0,187,1,,4,,,
938,2,20293,37.26,8192,10826,48,6Staff of Lore,43,17,17,3.10,10, 0,179,1,,,,,
939,2,22252,25.67,8192,12251,37,6Big Stick,32,17,17,3.00,10, 0,175,1,,,,,
940,2,29703,56.64,8192,17113,67,4Amberseal Keeper,60,17,17,3.30,10, 0,170,2,,,,,
941,2,31964,59.28,8192,19355,75,4Shadow Wing Focus Staff,60,17,17,3.20,10, 0,165,3,,,,,
942,2,20417,10.16,8192,5340,15,6Cauldron Stirrer,10,17,17,3.10,10, 0,164,1,2,,,,
943,2,18289,30.16,8192,1664,41,6Spellforce Rod,36,17,17,3.20,10, 0,158,1,,,,,
944,2,35241,61.10,8192,22800,83,4Brimstone Staff,60,17,17,3.20,10, 0,153,6,,,,,
945,2,31765,59.33,8192,18874,78,4High Warlord's War Staff,60,17,17,3.00,10, 0,152,2,,,,,
946,2,32677,55.77,8192,20220,65,4Ironbark Staff,60,17,17,3.40,10, 0,149,4,,,95,,
947,2,33172,48.24,8192,20724,62,6Corrupted Blackwood Staff,,17,17,3.40,10, 0,147,4,,,,,
948,2,20420,8.93,8192,4566,13,6Sturdy Quarterstaff,8,17,17,2.80,10, 0,144,1,,,,,
949,2,7310,4.20,8192,2495,8,7Walking Stick,3,17,17,2.50,10, 0,143,1,,,,,
950,2,5540,11.41,8192,1405,17,6Foamspittle Staff,12,17,17,3.20,10, 0,142,1,,,,,
951,2,20259,41.18,8192,10627,47,5Bludgeon of the Grinning Dog,42,17,17,3.40,10, 0,139,1,,,,,
952,2,20269,41.09,8192,9482,47,5Witch Doctor's Cane,42,17,17,2.30,10, 0,136,1,,,,,
953,2,20330,38.10,8192,19568,43,5Advisor's Gnarled Staff,38,17,17,2.90,10, 0,132,3,,,,,
954,2,20289,38.92,8192,9683,50,6Strength of the Treant,40,17,17,3.70,10, 0,130,1,2,,,,
955,2,18438,7.07,8192,9513,10,6Ley Staff,10,17,17,2.90,10, 0,130,1,,128,,,
956,2,18368,51.38,8192,20654,60,5Amethyst War Staff,55,17,17,2.90,10, 0,125,4,,,,,
957,2,31764,59.33,8192,18873,78,4Grand Marshal's Stave,60,17,17,3.00,10, 0,123,2,,,,,
958,2,22147,9.44,8192,854,16,7Quarter Staff,11,17,17,2.70,10, 0,120,1,,,,,
959,2,18289,38.10,8192,19572,43,5Lorekeeper's Staff,38,17,17,2.90,10, 0,115,3,,,,,
960,2,34135,59.83,8192,21275,79,4Blessed Qiraji Augur Staff,60,17,17,3.00,10, 0,114,5,,,,,
961,2,28580,45.00,8192,15276,58,6Magus Long Staff,53,17,17,3.40,10, 0,112,1,,,,,
962,2,31608,55.65,8192,19101,65,5Whiteout Staff,60,17,17,3.10,10, 0,110,3,,,,,
963,2,3509,3.29,8192,3335,6,7Farmer's Broom,3,17,17,3.50,10, 0,110,1,,,,,
964,2,28592,15.96,8192,16889,24,6Polished Walking Staff,20,17,17,2.60,10, 0,108,1,2,,,,
965,2,10654,9.46,8192,15397,14,6Oakthrush Staff,12,17,17,2.80,10, 0,107,1,1,,,,
966,2,28836,47.20,8192,17004,61,6Sarah's Guide,56,17,17,2.50,10, 0,105,1,2,,,,
967,2,32587,54.58,8192,20258,65,5Zulian Ceremonial Staff,60,17,17,2.60,10, 0,103,4,,,,,
968,2,33809,58.56,8192,21452,72,4Staff of the Ruins,60,17,17,3.40,10, 0,101,5,,,,,
969,2,28502,46.73,8192,15278,60,6Solstice Staff,55,17,17,2.60,10, 0,100,1,,,,,
970,2,20377,16.82,8192,1317,25,6Hardened Root Staff,22,17,17,3.30,10, 0,97,1,1,,,,
971,2,20350,15.32,8192,3784,37,8Metal Stave,32,17,17,3.10,10, 0,96,1,,,,true,
972,2,35242,61.10,8192,22801,83,4Spire of Twilight,60,17,17,3.20,10, 0,95,6,,,,,
973,2,20357,31.25,8192,866,42,6Monk's Staff,37,17,17,2.40,10, 0,95,1,,,,,
974,2,34134,59.83,8192,21273,79,4Blessed Qiraji Acolyte Staff,60,17,17,3.00,10, 0,94,5,,,,,
975,2,32677,55.77,8192,20069,65,4Ironbark Staff,60,17,17,3.40,10, 0,92,4,,,95,,
976,2,20421,5.00,8192,1515,12,8Rough Wooden Staff,7,17,17,3.30,10, 0,91,1,,,,true,
977,2,28511,49.64,8192,18311,58,5Quel'dorai Channeling Rod,53,17,17,2.80,10, 0,90,2,,,,,
978,2,28345,35.65,8192,11857,46,6Sanctimonial Rod,40,17,17,3.10,10, 0,90,1,1,,,,
979,2,28467,41.81,8192,15275,54,6Thaumaturgist Staff,49,17,17,3.60,10, 0,88,1,,,,,
980,2,28610,13.71,8192,16894,21,6Clear Crystal Rod,15,17,17,3.10,10, 0,83,1,2,,,,
981,2,22144,40.38,8192,15274,52,6Diviner Long Staff,47,17,17,2.60,10, 0,82,1,,,,,
982,2,31610,55.65,8192,19102,65,5Crackling Staff,60,17,17,3.10,10, 0,80,3,,,,,
983,2,20419,9.06,8192,3446,13,6Darkwood Staff,7,17,17,3.20,10, 0,80,1,2,,,,
984,2,20424,7.07,8192,9514,10,6Arcane Staff,10,17,17,2.90,10, 0,80,1,,128,,,
985,2,18289,53.97,8192,19570,63,5Lorekeeper's Staff,58,17,17,2.90,10, 0,79,3,,,,,
986,2,32613,56.08,8192,19884,66,4Jin'do's Judgement,60,17,17,3.30,10, 0,76,4,,,,,
987,2,30870,59.41,8192,20349,90,690 Green Frost Staff,60,17,17,2.70,10, 0,73,1,,,,,
988,2,33429,59.28,8192,21128,75,4Staff of the Qiraji Prophets,60,17,17,2.90,10, 0,73,5,,,,,
989,2,18289,19.66,8192,20434,23,5Lorekeeper's Staff,18,17,17,2.90,10, 0,65,3,,,,,
990,2,20372,18.24,8192,2226,27,6Ogremage Staff,22,17,17,3.40,10, 0,63,1,,,,,
991,2,18289,45.86,8192,19571,53,5Lorekeeper's Staff,48,17,17,2.90,10, 0,62,3,,,,,
992,2,10654,8.86,8192,6215,13,6Balanced Fighting Stick,5,17,17,2.20,10, 0,61,1,1,,,,
993,2,20415,10.71,8192,1928,16,6Defias Mage Staff,11,17,17,2.80,10, 0,58,1,,,,,
994,2,20330,45.86,8192,19567,53,5Advisor's Gnarled Staff,48,17,17,2.90,10, 0,57,3,,,,,
995,2,20431,5.74,8192,2067,10,7Frostbit Staff,5,17,17,2.70,10, 0,57,1,,,,,
996,2,20381,15.00,8192,3227,23,6Nightbane Staff,18,17,17,2.70,10, 0,55,1,,,,,
997,2,5120,14.44,8192,3452,22,6Ceranium Rod,10,17,17,2.70,10, 0,53,1,2,,,,
998,2,20356,22.32,8192,1998,33,6Bloodscalp Channeling Staff,28,17,17,2.80,10, 0,49,1,,,,,
999,2,20410,11.83,8192,1391,18,6Riverpaw Mystic Staff,13,17,17,3.00,10, 0,46,1,,,,,
1000,2,20443,4.20,8192,767,8,7Long Bo Staff,3,17,17,2.50,10, 0,41,1,,,,,
1001,2,20373,17.41,8192,2013,26,6Cryptbone Staff,21,17,17,2.90,10, 0,38,1,,,,,
1002,2,20412,11.88,8192,3902,18,6Staff of Nobles,13,17,17,3.20,10, 0,38,1,,,,,
1003,2,18530,1.38,8192,3661,2,7Handcrafted Staff,,17,17,2.90,10, 0,36,1,,,,,
1004,2,20432,6.92,8192,9603,10,6Gritroot Staff,4,17,17,2.60,10, 0,35,1,1,,,,
1005,2,20390,13.09,8192,4437,20,6Channeler's Staff,15,17,17,3.40,10, 0,31,1,,,,,
1006,2,33429,73.28,8192,21125,75,4Ahn'Qiraj Staff [PH],60,17,17,2.90,10, 0,30,1,,,,,
1007,2,30870,48.89,8192,20362,63,663 Green Frost Staff,58,17,17,2.70,10, 0,29,1,,,,,
1008,2,20330,53.97,8192,19566,63,5Advisor's Gnarled Staff,58,17,17,2.90,10, 0,29,3,,,,,
1009,2,22150,22.94,8192,2527,36,7Battle Staff,31,17,17,3.40,10, 0,29,1,,,,,
1010,2,20395,12.50,8192,1539,19,6Gnarled Hermit's Staff,14,17,17,2.80,10, 0,29,1,,,,,
1011,2,20361,11.35,8192,1831,28,8Oaken War Staff,23,17,17,3.70,10, 0,28,1,,,,true,
1012,2,20391,13.09,8192,1300,20,6Lesser Staff of the Spire,15,17,17,3.40,10, 0,28,1,,,,,
1013,2,20444,2.59,8192,3277,5,7Executor Staff,2,17,17,2.90,10, 0,28,1,2,,,,
1014,2,20309,23.87,8192,13823,51,8Stout War Staff,46,17,17,3.10,10, 0,27,1,,,,true,
1015,2,20402,12.58,8192,1473,19,6Riverside Staff,14,17,17,3.10,10, 0,27,1,,,,,
1016,2,20309,21.91,8192,4024,47,8Heavy War Staff,42,17,17,3.40,10, 0,26,1,,,,true,
1017,2,5108,2.58,8192,5393,5,7Thistlewood Staff,3,17,17,3.10,10, 0,26,1,1,,,,
1018,2,20385,9.11,8192,1822,23,8Cedar Walking Stick,18,17,17,2.80,10, 0,25,1,,,,true,
1019,2,30711,47.33,8192,18353,61,6Stoneflower Staff,56,17,17,3.00,10, 0,23,2,,,,,
1020,2,20389,32.42,8192,2535,45,7War Staff,40,17,17,3.30,10, 0,22,1,,,,,
1021,2,20374,16.90,8192,3738,25,6Brewing Rod,,17,17,2.90,10, 0,21,1,,,,,
1022,2,20434,5.00,8192,3327,9,7Vile Fin Oracle Staff,4,17,17,2.90,10, 0,21,1,,,,,
1023,2,24923,2.08,8192,14083,4,7Tyrande's Staff,,17,17,2.40,10, 0,21,1,,,,,
1024,2,472,1.38,8192,35,2,7Bent Staff,,17,17,2.90,10, 0,21,1,,,,,
