classs,flags2,id,level,name,slot,subclass,firstseenpatch,displayid,dmgrange,manargn,popularity,bop,spi,sta,agi,cooldown,sellprice,side,maxcount,reqlevel,mana,splheal,firsplpwr,armor,int,buyprice,reqskill,reqskillrank,health,mlehastepct,sheathtype,str,reqclass,classes,mlecritstrkpct,rgdcritstrkpct,dodgepct,commondrop,avgbuyout,contentPhase,slotbak,rgdhastepct,dmg,blockpct,frosplpwr,shasplpwr,c,c2,n,t,ti,sourcemore,icon,s,healthrgn,z,splpwr,dd,subsubclass,bd,q,speed,def,reqfaction,reqrep,splcritstrkpct,spldmg,mlehitpct,rgdhitpct,mleatkpwr,blockamount,rgdatkpwr,atkpwr,splhitpct
0,8192,23684,60,7Crystal Infused Bandage,0,7, 0,32426,1.00,,33,0,,,,,1500,,,,,,,,,,129,225,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,
0,8192,6782,1,7Marshal Haggard's Badge,0,0, 0,13024,1.00,,34,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5349,5,7Conjured Muffin,0,5, 0,6342,1.00,,34,0,,,,1000,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11846,15,7Wizbang's Special Brew,0,5, 0,21845,1.00,,34,0,,,,,30,,,7,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1326,15,7Sauteed Sunfish,0,5, 0,2661,1.00,,34,0,,,,1000,10,,,12,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,2376,1.00,,34,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,Plugger Spazzring,1,9499,,,,,1584}],,,,,,,,,,,,,,,,,,
0,8192,11444,55,7Grim Guzzler Boar,0,,,,,,,0,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[dd,,,,1584,,,,,,,,,,,,,,,,,,
0,8192,4540,5,7Tough Hunk of Bread,0,5, 0,6399,1.00,,35,0,,,,1000,1,,,6,,,,,,25,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4605,15,7Red-speckled Mushroom,0,5, 0,15853,1.00,,35,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8444,1,7Executioner's Key,0,0, 0,7737,1.00,,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5237,24,7Mind-numbing Poison,0,-3, 0,13709,1.00,,36,0,,,,,18,,,24,,,,,,,,,,,,,8,8,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5526,20,7Clam Chowder,0,5, 0,8049,1.00,,37,0,,,,1000,75,,,10,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6050,38,7Frost Protection Potion,0,1, 0,9058,1.00,,37,0,,,,120000,300,,,28,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9546,1,7Simple Scroll,0,0, 0,1301,1.00,,38,0,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1, 0,2345,1.00,,39,0,,,,120000,15,,,5,,,,,,,,,120,,,,,,,,,,35,,,,,,,,17,1,Apothecary Zamah,5,853}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,2456,15,7Minor Rejuvenation Potion,0,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minor Rejuvenation Potion,6,2332,[c,inv_potion_02,171,,,,,,,,,,,,,,,,,,,,
0,8192,9451,25,7Bubbling Water,0,5, 0,926,1.00,174,39,0,,,,1000,25,,,15,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3727,25,7Hot Lion Chops,0,5, 0,6327,1.00,,39,0,6,6,,1000,125,,,15,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2136,25,7Conjured Purified Water,0,5, 0,18085,1.00,174,39,0,,,,1000,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2893,38,7Deadly Poison II,0,-3, 0,13707,1.00,,39,0,,,,,55,,,38,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8927,52,7Instant Poison V,0,-3, 0,13710,1.00,,39,0,,,,,100,,,52,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18666,1,7QAEnchant Weapon Crusader,0,6, 0,7899,1.00,,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5350,5,7Conjured Water,0,5, 0,18081,1.00,42,40,0,,,,1000,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3239,5,7Rough Weightstone,0,-3, 0,24683,1.00,,40,0,,,,1000,3,,,1,,,,,,,,,,,,,,,,,,,33,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,422,25,7Dwarven Mild,0,5, 0,6352,1.00,,40,0,,,,1000,25,,,15,,,,,,500,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4541,15,7Freshly Baked Bread,0,5, 0,6343,1.00,,41,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,17888,1,7QAEnchant Weapon +5 Damage,0,6, 0,7899,1.00,,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,23578,59,7Diet McWeaksauce,0,1, 0,21672,1.00,,42,0,,,,120000,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,17307,5,7Purple Ribboned Wrapping Paper,0,0, 0,29443,1.00,,44,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1180,15,7Scroll of Stamina,0,4, 0,1093,1.00,,44,0,,4,,1000,37,,,5,,,,,,150,,,,,,,,,,,,true,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-3, 0,24684,1.00,,44,0,,,,1000,10,,,5,,,,,,,,,,,,,,,,,,,83,,,,3,,,,130,0,Report to Hadrec,5,448}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,3240,15,7Coarse Weightstone,0,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coarse Weightstone,6,3116,[c,inv_stone_weightstone_02,164,,,,,,,,,,,,,,,,,,,,
0,8192,2679,5,7Charred Wolf Meat,0,5, 0,2474,1.00,,45,0,,,,1000,5,,,1,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12215,40,7Heavy Kodo Stew,0,5, 0,22198,1.00,,45,0,12,12,,1000,300,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,19300,45,7Bottled Winterspring Water,0,5, 0,21794,1.00,332,45,0,,,,1000,100,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13367,1,8Wrapped Gift,0,0, 0,24053,1.00,,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,414,15,7Dalaran Sharp,0,5, 0,21904,1.00,,46,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6647,25,7Bloated Catfish,0,0, 0,24711,1.00,,46,0,,,,,40,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21552,45,7Striped Yellowtail,0,5, 0,4811,1.00,,46,0,,,,1000,5,,,35,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11673,50,5[PH] Greater Arcane Amalgamation (INT\/FR),0,6, 0,4775,1.00,,46,0,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21536,1,7Elune Stone,0,0, 0,24730,1.00,,47,0,,,,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3772,35,7Conjured Spring Water,0,5, 0,18079,1.00,249,48,0,,,,1000,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2681,7,7Roasted Boar Meat,0,5, 0,2474,1.00,,49,0,,,,1000,6,,,1,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5480,25,7Lean Venison,0,5, 0,25475,1.00,,49,0,6,6,,1000,95,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,787,5,7Slitherskin Mackerel,0,5, 0,24697,1.00,,50,0,,,,1000,1,,,1,,,,,,25,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5473,8,7Scorpid Surprise,0,5, 0,7994,1.00,,50,0,,,,1000,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3666,25,7Gooey Spider Cake,0,5, 0,6342,1.00,,50,0,6,6,,1000,100,,,15,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3664,25,7Crocolisk Gumbo,0,5, 0,6347,1.00,,50,0,6,6,,1000,100,,,15,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4544,35,7Mulgore Spice Bread,0,5, 0,6399,1.00,,50,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4425,50,7Scroll of Agility III,0,4, 0,3331,1.00,,50,0,,,13,1000,125,,,40,,,,,,,,,,,,,,,,,,true,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2680,7,7Spiced Wolf Meat,0,5, 0,25468,1.00,,51,0,2,2,,1000,10,,,1,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8076,55,7Conjured Sweet Roll,0,5, 0,21203,1.00,,51,0,,,,1000,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8048,1,7Emerald Dreamcatcher,0,0, 0,16300,1.00,,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,1116,1.00,,52,0,6,6,,1000,100,,,15,,,,,,,,,,,,,,,,,,,80,,,,,,,,10,0,Seasoned Wolf Kabobs,5,90}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,1017,25,7Seasoned Wolf Kabob,0,,,,,,,0,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seasoned Wolf Kabob,6,2549,[c,inv_misc_food_16,185,,,,,,,,,,,,,,,,,,,,
0,8192,7807,5,7Candy Bar,0,5, 0,15964,1.00,,53,0,2,2,,1000,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,15314,1,7Bundle of Relics,0,0, 0,1168,1.00,,54,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,17197,7,7Gingerbread Cookie,0,5, 0,29166,1.00,,54,0,2,2,,1000,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,25469,1.00,,54,0,4,4,,1000,40,,,5,,,,,,,,,,,,,,,,,,,39,,,,,,,,38,0,Thelsamar Blood Sausages,5,418}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,3220,15,7Blood Sausage,0,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blood Sausage,6,3371,[c,inv_misc_food_49,185,,,,,,,,,,,,,,,,,,,,
0,8192,6051,20,7Holy Protection Potion,0,1, 0,15747,1.00,,54,0,,,,120000,62,,,10,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3012,20,7Scroll of Agility,0,4, 0,3331,1.00,,55,0,,,5,1000,50,,,10,,,,,,200,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12209,25,7Lean Wolf Steak,0,5, 0,22194,1.00,,55,0,6,6,,1000,95,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6950,36,7Instant Poison III,0,-3, 0,13710,1.00,,55,0,,,,,30,,,36,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3726,25,7Big Bear Steak,0,5, 0,22194,1.00,,56,0,6,6,,1000,125,,,15,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,18079,1.00,,58,0,,,,,12,,,1,,,,,,50,,,,,,,,,,,,,14,,,,,,,,1519,0,Wine Shop Advert,5,332}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,2723,1,7Bottle of Dalaran Noir,0,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stomper Kreeg,1,14322,[bd,,,,2557,,-1,,,,,,,,,,,,,,,,
0,8192,5632,25,7Cowardly Flight Potion,0,1, 0,4133,1.00,,58,0,,,,120000,85,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,6419,1.00,,58,0,8,8,,1000,300,,,20,,,,,,,,,,,,,,,,,,,490,,,,,,,,267,0,Costly Menace,5,564}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,3728,30,7Tasty Lion Steak,0,,,,,,,0,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasty Lion Steak,6,3399,[c,inv_misc_food_14,185,,,,,,,,,,,,,,,,,,,,
0,8192,1707,35,7Stormwind Brie,0,5, 0,21905,1.00,,58,0,,,,1000,62,,,25,,,,,,1000,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1205,25,7Melon Juice,0,5, 0,18078,1.00,174,59,0,,,,1000,25,,,15,,,,,,500,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3776,50,7Crippling Poison II,0,-3, 0,2947,1.00,,59,0,,,,,175,,,50,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,19013,58,7Major Healthstone,0,0, 0,8026,1.00,,59,0,,,,120000,,,1,48,,,,,,,,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4606,25,7Spongy Morel,0,5, 0,15854,1.00,,60,0,,,,1000,25,,,15,,,,,,500,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7965,35,7Solid Weightstone,0,-3, 0,24686,1.00,,60,0,,,,1000,40,,,25,,,,,,,,,,,,,,,,,,,1000,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,15734,1.00,,61,0,,,,3000,10,,,1,,,,,,,,,,,,,,,,,,,52,,,,,,,,85,0,A New Plague,5,367}],,,,2,,,,2,,,,,,,,,,,,,,,
0,8192,3382,8,7Weak Troll's Blood Potion,0,,,,,,,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak Troll's Blood Potion,6,3170,[c,inv_potion_77,171,,,,,,,,,,,,,,,,,,,,
0,8192,6645,15,7Bloated Mud Snapper,0,0, 0,24694,1.00,,61,0,,,,,25,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2892,30,7Deadly Poison,0,-3, 0,13707,1.00,,61,0,,,,,30,,,30,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4601,45,7Soft Banana Bread,0,5, 0,6413,1.00,,61,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10308,60,7Scroll of Intellect IV,0,4, 0,2616,1.00,,61,0,,,,1000,112,,,50,,,,,16,,,,,,1,,,,,,,,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13460,58,7Greater Holy Protection Potion,0,1, 0,15747,1.00,,62,0,,,,120000,750,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,25473,1.00,,63,0,2,2,,1000,10,,,1,,,,,,,,,,,,,,,,,,,14,,,,,,,,-304,5,Recipe of the Kaldorei,5,4161}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,5472,7,7Kaldorei Spider Kabob,0,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaldorei Spider Kabob,6,6412,[c,inv_misc_food_68,185,,,,,,,,,,,,,,,,,,,,
0,8192,6811,20,7Aquadynamic Fish Lens,0,-3, 0,13086,1.00,,63,0,,,,,25,,,,,,,,,,356,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20844,60,7Deadly Poison V,0,-3, 0,13707,1.00,,63,0,,,,,150,,,60,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8926,44,7Instant Poison IV,0,-3, 0,13710,1.00,,64,0,,,,,75,,,44,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11415,55,7Mixed Berries,0,5, 0,21369,1.00,,64,0,,,,1000,200,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9421,58,7Major Healthstone,0,0, 0,8026,1.00,,65,0,,,,120000,,,1,48,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12729,1,7Viagra,0,0, 0,2533,1.00,,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7806,5,7Lollipop,0,5, 0,15963,1.00,,66,0,2,2,,1000,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13703,1,7Kodo Bone,0,0, 0,24415,1.00,,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7307,30,7Flesh Eating Worm,0,-3, 0,18098,1.00,,68,0,,,,,62,,,,,,,,,,356,100,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6486,1,7Singed Scale,0,0, 0,10043,1.00,,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4537,15,7Tel'Abim Banana,0,5, 0,6420,1.00,,70,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9313,20,7Green Firework,0,0, 0,18067,1.00,,70,0,,,,1000,5,,,,,,,,,20,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21072,20,7Smoked Sagefish,0,5, 0,24719,1.00,,73,0,,,,1000,40,,,10,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8950,55,7Homemade Cherry Pie,0,5, 0,6342,1.00,,73,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4405,12,7Crude Scope,0,6, 0,7326,1.00,,74,0,,,,,125,,,5,,,,,,,,,,,,,,,,,,,150,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20709,1,7Rumsey Rum Light,0,5, 0,18102,1.00,,75,0,,5,,,50,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2684,15,7Coyote Steak,0,5, 0,25468,1.00,,75,0,4,4,,1000,20,,,5,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2682,15,7Cooked Crab Claw,0,5, 0,2627,1.00,70,75,0,,,,1000,25,,,5,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20074,30,7Heavy Crocolisk Stew,0,5, 0,32650,1.00,,75,0,8,8,,1000,300,,,20,,,,,,,,,,,,,,,,,,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13761,1,7Frozen Eggs,0,0, 0,11448,1.00,,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2687,15,7Dry Pork Ribs,0,5, 0,21327,1.00,,78,0,4,4,,1000,25,,,5,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1399,8,7Magic Candle,0,0, 0,6395,1.00,,79,0,,,,60000,12,,,1,,,,,,,,,,,,,,,,,,,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18633,15,7Styleen's Sour Suckerpop,0,5, 0,30996,1.00,,79,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2593,15,7Flask of Stormwind Tawny,0,5, 0,6373,1.00,,80,0,,,,,37,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0, 0,6400,1.00,,83,0,,,,1000,3,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,12,0,Shipment to Stormwind,5,61}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,1177,8,7Oil of Olaf,0,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olaf,1,6908,[bd,,,,1337,,-1,,,,,,,,,,,,,,,,
0,8192,2686,1,7Thunder Ale,0,5, 0,18117,1.00,,85,0,,,,,12,,,1,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2, 0,15733,1.00,,85,0,,,,3000,20,,,1,,,,,,,,,,,,4,,,,,,,70,,,,,,,,12,0,Shipment to Stormwind,5,61}],,,,,,,,1,,,,,,,,,,,,,,,
0,8192,2454,5,7Elixir of Lion's Strength,0,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elixir of Lion's Strength,6,2329,[c,inv_potion_56,171,,,,,,,,,,,,,,,,,,,,
0,8192,3775,20,7Crippling Poison,0,-3, 0,13708,1.00,,85,0,,,,,13,,,20,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2595,35,7Jug of Badlands Bourbon,0,5, 0,7921,1.00,,85,0,,,,,500,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12586,50,7Immature Venom Sac,0,0, 0,22793,1.00,,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6052,38,7Nature Protection Potion,0,1, 0,4135,1.00,,88,0,,,,120000,300,,,28,,,,,,,,,,,,,,,,,,,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8077,45,7Conjured Mineral Water,0,5, 0,18078,1.00,332,88,0,,,,1000,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,4823,1.00,,89,0,,,,1000,6,,,25,,,,,,1000,,,,,,,,,,,,,39,,,,,,,,,,Feast Fish,2,21146,,,,,1519}],,,,,,,,,,,,,,,,,,
0,8192,4594,35,7Rockscale Cod,0,,,,,,,0,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockscale Cod,6,7828,[c,inv_misc_fish_04,185,,,,,,,,,,,,,,,,,,,,
0,8192,8546,50,7Powerful Smelling Salts,0,0, 0,6412,1.00,,90,0,,,,1000,50,,1,,,,,,,,129,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4607,35,7Delicious Cave Mold,0,5, 0,6355,1.00,,94,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18635,45,7Bellara's Nutterbar,0,5, 0,30997,1.00,,94,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8953,55,7Deep Fried Plantains,0,5, 0,17881,1.00,,94,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5997,5,7Elixir of Minor Defense,0,2, 0,15732,1.00,,96,0,,,,3000,5,,,1,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
