classs,flags2,id,level,name,reqclass,reqlevel,slot,subclass,firstseenpatch,classes,displayid,dmgrange,sellprice,popularity,bop,skill,reqskill,reqskillrank,contentPhase,avgbuyout,commondrop,reqspell,buyprice,n,t,ti,z,sourcemore,c2,reqfaction,reqrep,c,dd,maxcount,bd,side
9,8192,12716,61,5Plans: Helm of the Great Chief,,,0,4, 0,,1102,1.00,15000,39,0,300,164,300,1,,,9788,,,,,,,,,,,,,,
9,8192,5972,21,6Pattern: Fine Leather Pants,,,0,1, 0,,15274,1.00,375,40,0,105,165,105,1,1400,true,,,,,,,,,,,,,,,
9,8192,4350,28,6Pattern: Spider Silk Slippers,,,0,2, 0,,15274,1.00,200,40,0,140,197,140,1,2900,,,,,,,,,,,,,,,,
9,8192,15727,53,6Pattern: Heavy Scorpid Vest,,,0,1, 0,,1102,1.00,3000,40,0,265,165,265,1,7900,,,,,,,,,,,,,,,,
9,8192,12697,58,6Plans: Radiant Boots,,,0,4, 0,,15274,1.00,5500,40,0,290,164,290,1,10000,true,,,,,,,,,,,,,,,
9,8192,5543,28,6Plans: Iridescent Hammer,,,0,4, 0,,15274,1.00,450,42,0,140,164,140,1,2800,,,,,,,,,,,,,,,,
9,8192,14494,58,6Pattern: Brightcloth Pants,,,0,2, 0,,15274,1.00,5500,42,0,290,197,290,1,21998,true,,,,,,,,,,,,,,,
9,8192,7362,27,7Pattern: Earthen Leather Shoulders,,,0,1, 0,,1102,1.00,500,43,0,135,165,135,1,2300,,,2000,,,,,,,,,,,,,
9,8192,17724,38,7Pattern: Green Holiday Shirt,,,0,2, 0,,1102,1.00,375,43,0,190,197,190,1,,,,,,,,,,,,,,,,,
9,8192,8389,48,6Pattern: Big Voodoo Pants,,,0,1, 0,,15274,1.00,1250,43,0,240,165,240,1,4800,true,,,,,,,,,,,,,,,
9,8192,20546,62,5Pattern: Runed Stygian Leggings,,,0,2, 0,,6270,1.00,10000,43,0,300,197,300,4,,,,,,,,,,,,,,,,,
9,8192,6734,16,6Plans: Ironforge Chain,,,0,4, 0,,15274,1.00,62,44,0,70,164,70,1,,,,,,,,,,,,,,,,,
9,8192,21287,60,5Codex of Prayer of Healing V,16,60,0,0, 0,16,1143,1.00,100000,44,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,8390,48,6Pattern: Big Voodoo Cloak,,,0,1, 0,,15274,1.00,1250,45,0,240,165,240,1,4900,true,,,,,,,,,,,,,,,
9,8192,21290,60,5Libram: Holy Light IX,2,60,0,0, 0,2,1155,1.00,100000,45,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,2406,15,6Pattern: Fine Leather Boots,,,0,1, 0,,15274,1.00,25,46,0,90,165,90,1,266,true,,,,,,,,,,,,,,,
9,8192,4299,35,6Pattern: Guardian Armor,,,0,1, 0,,1102,1.00,500,46,0,175,165,175,1,1832,,,,,,,,,,,,,,,,
9,8192,12827,57,6Plans: Serenity,,,0,4, 0,,15274,1.00,5000,46,0,285,164,285,1,70000,,17040,,,,,,,,,,,,,,
9,8192,12832,60,5Plans: Darkspear,,,0,4, 0,,1102,1.00,10000,46,0,300,164,300,1,,,9787,,,,,,,,,,,,,,
9,8192,2883,25,6Plans: Deadly Bronze Poniard,,,0,4, 0,,15274,1.00,375,47,0,125,164,125,1,1299,true,,,,,,,,,,,,,,,
9,8192,10322,49,6Pattern: Stormcloth Shoulders,,,0,2, 0,,15274,1.00,1875,47,0,245,197,245,1,,,,,,,,,,,,,,,,,
9,8192,20547,62,5Pattern: Runed Stygian Boots,,,0,2, 0,,6270,1.00,10000,47,0,300,197,300,4,,,,,,,,,,,,,,,,,
9,8192,17706,38,6Plans: Edge of Winter,,,0,4, 0,,15274,1.00,950,48,0,190,164,190,1,,,,,,,,,,,,,,,,,
9,8192,21307,60,5Guide: Aspect of the Hawk VII,4,60,0,0, 0,4,12547,1.00,100000,48,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,22222,72,5Plans: Thick Obsidian Breastplate,,,0,4, 0,,6270,1.00,20000,48,0,300,164,300,5,,,,,,,,,,,,,,,,,
9,8192,8802,1,7Tome of Arcane Intellect,128,1,0,0, 0,128,1103,1.00,2,49,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4347,24,6Pattern: Reinforced Woolen Shoulders,,,0,2, 0,,15274,1.00,150,49,0,120,197,120,1,1644,true,,,,,,,,,,,,,,,
9,8192,11163,34,6Formula: Enchant Bracer - Lesser Deflection,,,0,8, 0,,56741,1.00,750,49,0,170,333,170,1,5800,,,3000,,,,,,,,,,,,,
9,8192,4300,39,6Pattern: Guardian Leather Bracers,,,0,1, 0,,1102,1.00,700,49,0,195,165,195,1,1990,,,,,,,,,,,,,,,,
9,8192,10316,24,6Pattern: Colorful Kilt,,,0,2, 0,,15274,1.00,200,50,0,120,197,120,1,1763,true,,,,,,,,,,,,,,,
9,8192,12261,38,6Plans: Searing Golden Blade,,,0,4, 0,,15274,1.00,950,50,0,190,164,190,1,20000,,,,,,,,,,,,,,,,
9,8192,20555,63,5Plans: Darkrune Helm,,,0,4, 0,,6270,1.00,15000,50,0,300,164,300,4,,,,,,,,,,,,,,,,,
9,8192,17201,10,7Recipe: Egg Nog,,,0,5, 0,,811,1.00,60,52,0,35,185,35,1,,,,,,,,,,,,,,,,,
9,8192,4345,19,6Pattern: Red Woolen Boots,,,0,2, 0,,15274,1.00,100,52,0,95,197,95,1,594,true,,,,,,,,,,,,,,,
9,8192,6391,24,6Pattern: Stylish Green Shirt,,,0,2, 0,,15274,1.00,150,52,0,120,197,120,1,1700,true,,,,,,,,,,,,,,,
9,8192,21306,60,5Guide: Serpent Sting IX,4,60,0,0, 0,4,12547,1.00,100000,52,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,21302,60,5Handbook of Deadly Poison V,8,60,0,0, 0,8,1134,1.00,100000,52,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,21299,60,5Manual of Revenge VI,1,60,0,0, 0,1,3426,1.00,100000,52,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,4293,20,6Pattern: Hillman's Leather Vest,,,0,1, 0,,1102,1.00,162,53,0,100,165,100,1,374,true,,,,,,,,,,,,,,,
9,8192,12689,54,6Plans: Radiant Breastplate,,,0,4, 0,,15274,1.00,3500,53,0,270,164,270,1,7900,true,,,,,,,,,,,,,,,
9,8192,21285,60,5Codex of Renew X,16,60,0,0, 0,16,1143,1.00,100000,54,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,5132,22,7Knowledge: Syndicate Disguise,8,22,0,0, 0,8,6270,1.00,162,55,0,,,,,,,,,,,,,,,,,,,,,
9,8192,10424,31,6Plans: Silvered Bronze Leggings,,,0,4, 0,,15274,1.00,750,55,0,155,164,155,1,3047,,,,,,,,,,,,,,,,
9,8192,7990,49,6Plans: Heavy Mithril Helm,,,0,4, 0,,15274,1.00,2500,55,0,245,164,245,1,5009,true,,,,,,,,,,,,,,,
9,8192,21291,60,5Tablet of Healing Wave X,64,60,0,0, 0,64,33585,1.00,100000,55,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,12817,54,5Plans: Bleakwood Hew,,,0,4, 0,,1102,1.00,4000,56,0,270,164,270,1,,,9787,,,,,,,,,,,,,,
9,8192,6271,12,6Pattern: Red Linen Vest,,,0,2, 0,,15274,1.00,50,57,0,55,197,55,1,399,true,,,,,,,,,,,,,,,
9,8192,1002,26,7Tome of Lesser Invisibility,128,26,0,0, 0,128,1103,1.00,1675,57,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3869,40,6Plans: Shadow Crescent Axe,,,0,4, 0,,15274,1.00,1250,57,0,200,164,200,1,2500,true,,,,,,,,,,,,,,,
9,8192,15765,60,6Pattern: Runic Leather Pants,,,0,1, 0,,15274,1.00,7500,57,0,300,165,300,1,15000,true,,,,,,,,,,,,,,,
9,8192,6475,21,7Pattern: Deviate Scale Gloves,,,0,1, 0,,1102,1.00,375,58,0,105,165,105,1,3712,,,1500,,,,,,,,,,,,,
9,8192,3875,40,5Plans: Golden Scale Boots,,,0,4, 0,,1102,1.00,1250,58,0,200,164,200,1,19900,,,,,,,,,,,,,,,,
9,8192,10300,43,6Pattern: Red Mageweave Vest,,,0,2, 0,,15274,1.00,1250,58,0,215,197,215,1,6064,true,,,,,,,,,,,,,,,
9,8192,11611,55,5Plans: Dark Iron Sunderer,,,0,4, 0,,1102,1.00,3000,58,0,275,164,275,1,30000,,9787,,,,,,,,,,,,,,
9,8192,6342,12,6Formula: Enchant Chest - Minor Mana,,,0,8, 0,,56741,1.00,75,59,0,20,333,20,1,95,true,,300,,,,,,,,,,,,,
9,8192,6270,12,7Pattern: Blue Linen Vest,,,0,2, 0,,1102,1.00,50,59,0,55,197,55,1,1595,,,200,,,,,,,,,,,,,
9,8192,15745,56,6Pattern: Runic Leather Belt,,,0,1, 0,,15274,1.00,5000,59,0,280,165,280,1,14400,true,,,,,,,,,,,,,,,
9,8192,6474,18,7Pattern: Deviate Scale Cloak,,,0,1, 0,,1102,1.00,137,60,0,90,165,90,1,3800,,,550,,,,,,,,,,,,,
9,8192,6347,19,6Formula: Enchant Bracer - Minor Strength,,,0,8, 0,,56741,1.00,100,60,0,80,333,80,1,680,true,,,,,,,,,,,,,,,
9,8192,11081,22,6Formula: Enchant Shield - Lesser Protection,,,0,8, 0,,56741,1.00,200,60,0,115,333,115,1,2000,true,,,,,,,,,,,,,,,
9,8192,12682,50,6Plans: Thorium Armor,,,0,4, 0,,15274,1.00,3000,60,0,250,164,250,1,9700,true,,,,,,,,,,,,,,,
9,8192,21304,60,5Guide: Multi-Shot V,4,60,0,0, 0,4,12547,1.00,100000,60,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,14478,54,6Pattern: Brightcloth Robe,,,0,2, 0,,15274,1.00,3500,61,0,270,197,270,1,11800,true,,,,,,,,,,,,,,,
9,8192,6891,5,7Recipe: Herb Baked Egg,,,0,5, 0,,811,1.00,6,62,0,1,185,1,1,,,,,,,,,,,,,,,,,
9,8192,5578,26,6Plans: Silvered Bronze Breastplate,,,0,4, 0,,15274,1.00,300,63,0,130,164,130,1,1795,,,,,,,,,,,,,,,,
9,8192,7979,32,6Plans: Barbaric Iron Breastplate,,,0,4, 0,,15274,1.00,750,63,0,160,164,160,1,,,,,,,,,,,,,,,,,
9,8192,3872,34,6Plans: Golden Scale Leggings,,,0,4, 0,,15274,1.00,800,63,0,170,164,170,1,2375,,,,,,,,,,,,,,,,
9,8192,9367,41,6Plans: Golden Scale Gauntlets,,,0,4, 0,,15274,1.00,1250,63,0,205,164,205,1,,,,,,,,,,,,,,,,,
9,8192,2598,10,6Pattern: Red Linen Robe,,,0,2, 0,,15274,1.00,30,64,0,40,197,40,1,54,true,,,,,,,,,,,,,,,
9,8192,6344,17,6Formula: Enchant Bracer - Minor Spirit,,,0,8, 0,,56741,1.00,100,64,0,60,333,60,1,700,true,,,,,,,,,,,,,,,
9,8192,4160,38,7Tome of Invisibility,128,38,0,0, 0,128,1103,1.00,4500,64,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3867,34,6Plans: Golden Iron Destroyer,,,0,4, 0,,15274,1.00,950,65,0,170,164,170,1,2400,,,,,,,,,,,,,,,,
9,8192,15743,56,6Pattern: Heavy Scorpid Belt,,,0,1, 0,,1102,1.00,5000,65,0,280,165,280,1,15000,true,,,,,,,,,,,,,,,
9,8192,8028,49,5Plans: Runed Mithril Hammer,,,0,4, 0,,1102,1.00,2500,66,0,245,164,245,1,26500,,,,,,,,,,,,,,,,
9,8192,12837,63,5Plans: Masterwork Stormhammer,,,0,4, 0,,1102,1.00,20000,66,0,300,164,300,1,50000,,17040,,,,,,,,,,,,,,
9,8192,14480,55,6Pattern: Ghostweave Vest,,,0,2, 0,,15274,1.00,4000,67,0,275,197,275,1,39999,,,,,,,,,,,,,,,,
9,8192,7364,29,6Pattern: Heavy Earthen Gloves,,,0,1, 0,,1102,1.00,550,68,0,145,165,145,1,2200,,,,,,,,,,,,,,,,
9,8192,7090,33,6Pattern: Green Silk Armor,,,0,2, 0,,15274,1.00,250,68,0,165,197,165,1,3801,,,,,,,,,,,,,,,,
9,8192,8388,46,6Pattern: Nightscape Cloak,,,0,1, 0,,1102,1.00,1250,68,0,230,165,230,1,,,,,,,,,,,,,,,,,
9,8192,14471,52,6Pattern: Cindercloth Vest,,,0,2, 0,,15274,1.00,3000,68,0,260,197,260,1,21800,,,,,,,,,,,,,,,,
9,8192,14476,54,6Pattern: Cindercloth Gloves,,,0,2, 0,,15274,1.00,3500,68,0,270,197,270,1,18000,,,,,,,,,,,,,,,,
9,8192,20548,62,5Pattern: Runed Stygian Belt,,,0,2, 0,,6270,1.00,10000,68,0,300,197,300,4,,,,,,,,,,,,,,,,,
9,8192,7992,44,6Plans: Blue Glittering Axe,,,0,4, 0,,15274,1.00,2000,69,0,220,164,220,1,4000,,,,,,,,,,,,,,,,
9,8192,9174,58,7Tablet of Frost Shock IV,64,58,0,0, 0,64,5563,1.00,13250,70,0,,,,,,,,,,,,,,,,,,,,,
9,8192,7993,48,6Plans: Dazzling Mithril Rapier,,,0,4, 0,,15274,1.00,2500,72,0,240,164,240,1,4200,true,,,,,,,,,,,,,,,
9,8192,3612,30,6Plans: Green Iron Gauntlets,,,0,4, 0,,15274,1.00,500,73,0,150,164,150,1,3704,,,,,,,,,,,,,,,,
9,8192,6047,38,7Plans: Golden Scale Coif,,,0,4, 0,,1102,1.00,1100,73,0,190,164,190,1,12600,,,4400,,,,,,,,,,,,,
9,8192,14485,55,6Pattern: Wizardweave Leggings,,,0,2, 0,,15274,1.00,4000,73,0,275,197,275,1,50000,,,,,,,,,,,,,,,,
9,8192,7978,32,6Plans: Barbaric Iron Shoulders,,,0,4, 0,,15274,1.00,750,74,0,160,164,160,1,,,,,,,,,,,,,,,,,
9,8192,3871,35,5Plans: Golden Scale Shoulders,,,0,4, 0,,1102,1.00,850,74,0,175,164,175,1,9000,,,,,,,,,,,,,,,,
9,8192,14479,54,6Pattern: Brightcloth Gloves,,,0,2, 0,,15274,1.00,3500,74,0,270,197,270,1,10944,true,,,,,,,,,,,,,,,
9,8192,21298,60,5Manual of Battle Shout VII,1,60,0,0, 0,1,3426,1.00,100000,74,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,6710,18,6Pattern: Moonglow Vest,,,0,1, 0,,1102,1.00,137,75,0,90,165,90,1,7000,,,,,,,,,,,,,,,,
9,8192,3611,29,6Plans: Green Iron Boots,,,0,4, 0,,15274,1.00,500,75,0,145,164,145,1,3200,,,,,,,,,,,,,,,,
9,8192,21300,60,5Handbook of Backstab IX,8,60,0,0, 0,8,1134,1.00,100000,75,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,7288,11,6Pattern: Rugged Leather Pants,,,0,1, 0,,1102,1.00,125,76,0,35,165,35,1,375,true,,,,,,,,,,,,,,,
9,8192,6272,14,7Pattern: Blue Linen Robe,,,0,2, 0,,1102,1.00,75,76,0,70,197,70,1,1474,,,300,,,,,,,,,,,,,
9,8192,7980,35,6Plans: Barbaric Iron Helm,,,0,4, 0,,15274,1.00,850,76,0,175,164,175,1,,,,,,,,,,,,,,,,,
9,8192,7087,36,7Pattern: Crimson Silk Cloak,,,0,2, 0,,1102,1.00,300,76,0,180,197,180,1,5600,,,1200,,,,,,,,,,,,,
9,8192,7084,38,6Pattern: Crimson Silk Shoulders,,,0,2, 0,,15274,1.00,350,76,0,190,197,190,1,3120,,,,,,,,,,,,,,,,
9,8192,4346,20,6Pattern: Heavy Woolen Cloak,,,0,2, 0,,15274,1.00,100,77,0,100,197,100,1,585,true,,,,,,,,,,,,,,,
9,8192,10320,48,6Pattern: Red Mageweave Headband,,,0,2, 0,,15274,1.00,1750,77,0,240,197,240,1,6900,true,,,,,,,,,,,,,,,
9,8192,11167,38,6Formula: Enchant Boots - Lesser Spirit,,,0,8, 0,,56741,1.00,1000,78,0,190,333,190,1,3705,true,,,,,,,,,,,,,,,
9,8192,7451,38,6Pattern: Green Whelp Bracers,,,0,1, 0,,1102,1.00,700,78,0,190,165,190,1,6499,,,2800,,,,,,,,,,,,,
9,8192,11151,29,6Formula: Enchant Gloves - Herbalism,,,0,8, 0,,56741,1.00,750,80,0,145,333,145,1,8000,,,,,,,,,,,,,,,,
9,8192,10315,47,6Pattern: Red Mageweave Shoulders,,,0,2, 0,,15274,1.00,1750,80,0,235,197,235,1,6200,true,,,,,,,,,,,,,,,
9,8192,6274,20,7Pattern: Blue Overalls,,,0,2, 0,,1102,1.00,100,81,0,100,197,100,1,1495,,,400,,,,,,,,,,,,,
9,8192,6375,24,6Formula: Enchant Bracer - Lesser Spirit,,,0,8, 0,,56741,1.00,250,82,0,120,333,120,1,2300,true,,,,,,,,,,,,,,,
9,8192,4348,25,6Pattern: Phoenix Gloves,,,0,2, 0,,15274,1.00,175,82,0,125,197,125,1,1640,true,,,,,,,,,,,,,,,
9,8192,14495,58,6Pattern: Ghostweave Pants,,,0,2, 0,,15274,1.00,5500,82,0,290,197,290,1,100000,,,,,,,,,,,,,,,,
9,8192,12162,32,7Plans: Hardened Iron Shortsword,,,0,4, 0,,1102,1.00,750,83,0,160,164,160,1,5500,,,3000,,,,,,,,,,,,,
9,8192,6390,24,6Pattern: Stylish Blue Shirt,,,0,2, 0,,15274,1.00,150,84,0,120,197,120,1,1600,true,,,,,,,,,,,,,,,
9,8192,12830,58,7Plans: Corruption,,,0,4, 0,,1102,1.00,5500,84,0,290,164,290,1,21667,,17039,,,,,,,,,,,,,,
9,8192,2881,18,6Plans: Runed Copper Breastplate,,,0,4, 0,,15274,1.00,150,85,0,80,164,80,1,584,true,,,,,,,,,,,,,,,
9,8192,17722,38,6Pattern: Gloves of the Greatfather,,,0,1, 0,,1102,1.00,700,85,0,190,165,190,1,,,,,,,,,,,,,,,,,
9,8192,8401,49,6Pattern: Tough Scorpid Leggings,,,0,1, 0,,15274,1.00,1375,85,0,245,165,245,1,2000,,,,,,,,,,,,,,,,
9,8192,3609,10,6Plans: Copper Chain Vest,,,0,4, 0,,15274,1.00,25,86,0,35,164,35,1,33,true,,,,,,,,,,,,,,,
9,8192,8397,44,6Pattern: Tough Scorpid Bracers,,,0,1, 0,,15274,1.00,1000,86,0,220,165,220,1,1800,,,,,,,,,,,,,,,,
9,8192,8399,47,6Pattern: Tough Scorpid Boots,,,0,1, 0,,15274,1.00,1250,86,0,235,165,235,1,2199,,,,,,,,,,,,,,,,
9,8192,15739,55,6Pattern: Runic Leather Bracers,,,0,1, 0,,15274,1.00,4000,86,0,275,165,275,1,11000,,,,,,,,,,,,,,,,
9,8192,2408,15,6Pattern: Fine Leather Gloves,,,0,1, 0,,15274,1.00,125,87,0,75,165,75,1,389,true,,,,,,,,,,,,,,,
9,8192,15724,51,7Pattern: Heavy Scorpid Bracers,,,0,1, 0,,1102,1.00,3000,87,0,255,165,255,1,50000,,,12000,,,,,,,,,,,,,
9,8192,13500,58,6Recipe: Greater Holy Protection Potion,,,0,6, 0,,15274,1.00,6000,88,0,290,171,290,1,,,,,,,,,,,,,,,,,
9,8192,14477,54,6Pattern: Ghostweave Gloves,,,0,2, 0,,15274,1.00,3500,89,0,270,197,270,1,40404,,,,,,,,,,,,,,,,
9,8192,12825,56,6Plans: Blazing Rapier,,,0,4, 0,,15274,1.00,5000,89,0,280,164,280,1,,,17039,,,,,,,,,,,,,,
9,8192,15768,60,6Pattern: Wicked Leather Belt,,,0,1, 0,,15274,1.00,7500,89,0,300,165,300,1,33800,,,,,,,,,,,,,,,,
9,8192,3610,15,6Plans: Gemmed Copper Gauntlets,,,0,4, 0,,15274,1.00,50,90,0,60,164,60,1,300,true,,,,,,,,,,,,,,,
9,8192,6377,25,6Formula: Enchant Boots - Minor Agility,,,0,8, 0,,56741,1.00,250,90,0,125,333,125,1,2852,,,1000,,,,,,,,,,,,,
9,8192,8791,54,7Book of Regrowth VIII,1024,54,0,0, 0,1024,1317,1.00,11000,90,0,,,,,,,,,,,,,,,,,,,,,
9,8192,2409,20,6Pattern: Dark Leather Tunic,,,0,1, 0,,15274,1.00,350,92,0,100,165,100,1,650,true,,,,,,,,,,,,,,,
9,8192,16045,54,6Schematic: Spellpower Goggles Xtreme Plus,,,0,3, 0,,15274,1.00,4000,92,0,270,202,270,1,20000,,,,,,,,,,,,,,,,
9,8192,17200,5,7Recipe: Gingerbread Cookie,,,0,5, 0,,811,1.00,6,94,0,1,185,1,1,,,,,,,,,,,,,,,,,
9,8192,6735,20,6Plans: Ironforge Breastplate,,,0,4, 0,,15274,1.00,150,94,0,100,164,100,1,5000,,,,,,,,,,,,,,,,
9,8192,16052,58,6Schematic: Voice Amplification Modulator,,,0,3, 0,,15274,1.00,5000,94,0,290,202,290,1,159500,,,,,,,,,,,,,,,,
9,8192,8870,50,7Tome of Greater Invisibility,128,50,0,0, 0,128,1103,1.00,8750,95,0,,,,,,,,,,,,,,,,,,,,,
9,8192,7088,41,7Pattern: Crimson Silk Robe,,,0,2, 0,,1102,1.00,1250,96,0,205,197,205,1,13795,,,5000,,,,,,,,,,,,,
9,8192,5974,37,6Pattern: Guardian Cloak,,,0,1, 0,,15274,1.00,350,97,0,185,165,185,1,2079,,,,,,,,,,,,,,,,
9,8192,10317,47,7Pattern: Pink Mageweave Shirt,,,0,2, 0,,1102,1.00,1000,97,0,235,197,235,1,20000,,,4000,,,,,,,,,,,,,
9,8192,23320,60,5Tablet of Flame Shock VI,64,60,0,0, 0,64,33585,1.00,100000,97,0,,,,6,,,,,,,,,,,,,,,,,
9,8192,17720,38,6Schematic: Snowmaster 9000,,,0,3, 0,,15274,1.00,600,98,0,190,202,190,1,,,,,,,,,,,,,,,,,
9,8192,4292,19,6Pattern: Green Woolen Bag,,,0,2, 0,,1102,1.00,200,99,0,95,197,95,1,796,true,,,,,,,,,,,,,,,
9,8192,11038,22,6Formula: Enchant 2H Weapon - Lesser Spirit,,,0,8, 0,,56741,1.00,200,100,0,110,333,110,1,2900,true,,,,,,,,,,,,,,,
9,8192,8892,60,7Tome of Conjure Water VII,128,60,0,0, 0,128,1103,1.00,14750,100,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5786,18,7Pattern: Murloc Scale Belt,,,0,1, 0,,1102,1.00,137,101,0,90,165,90,1,293,,,550,,,,,,,,,,,,,
9,8192,13309,24,7Schematic: Lovingly Crafted Boomstick,,,0,3, 0,,1102,1.00,250,101,0,120,202,120,1,3500,,,1000,,,,,,,,,,,,,
9,8192,4349,25,6Pattern: Phoenix Pants,,,0,2, 0,,15274,1.00,175,101,0,125,197,125,1,2300,true,,,,,,,,,,,,,,,
9,8192,3870,32,6Plans: Green Iron Shoulders,,,0,4, 0,,15274,1.00,750,102,0,160,164,160,1,2900,,,,,,,,,,,,,,,,
9,8192,5641,25,7Recipe: Cowardly Flight Potion,,,0,6, 0,,1301,1.00,375,103,0,125,171,125,1,,,,,,,,,,,,,,,,,
9,8192,10314,46,7Pattern: Lavender Mageweave Shirt,,,0,2, 0,,1102,1.00,1000,104,0,230,197,230,1,12500,,,4000,,,,,,,,,,,,,
9,8192,12703,59,5Plans: Storm Gauntlets,,,0,4, 0,,1102,1.00,10000,105,0,295,164,295,1,20000,,9788,40000,,,,,,,,,,,,,
9,8192,22891,60,5Grimoire of Shadow Ward IV,256,60,0,0, 0,256,1103,1.00,10000,105,0,,,,6,,,,,,,,,,,,,,,,,
9,8192,5485,15,7Recipe: Fillet of Frenzy,,,0,5, 0,,1102,1.00,100,106,0,50,185,50,1,4300,,,400,,,,,,,,,,,,,
9,8192,5787,19,7Pattern: Murloc Scale Breastplate,,,0,1, 0,,1102,1.00,150,106,0,95,165,95,1,585,,,600,,,,,,,,,,,,,
9,8192,11098,27,6Formula: Enchant Cloak - Lesser Shadow Resistance,,,0,8, 0,,56741,1.00,500,108,0,135,333,135,1,4426,,,,,,,,,,,,,,,,
9,8192,24101,60,5Book of Ferocious Bite V,1024,60,0,0, 0,1024,12547,1.00,100000,108,0,,,,6,,,,,,,,,,,,,,,,,
9,8192,5788,34,6Pattern: Thick Murloc Armor,,,0,1, 0,,1102,1.00,162,110,0,170,165,170,1,1289,,,650,,,,,,,,,,,,,
9,8192,4298,34,5Pattern: Guardian Belt,,,0,1, 0,,1102,1.00,162,110,0,170,165,170,1,12090,,,,,,,,,,,,,,,,
9,8192,14635,37,7Pattern: Gem-studded Leather Belt,,,0,1, 0,,1102,1.00,750,110,0,185,165,185,1,11300,,,3000,,,,,,,,,,,,,
9,8192,5789,38,6Pattern: Murloc Scale Bracers,,,0,1, 0,,1102,1.00,700,110,0,190,165,190,1,3000,,,2800,,,,,,,,,,,,,
9,8192,21289,60,5Libram: Blessing of Might VII,2,60,0,0, 0,2,1155,1.00,100000,110,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,21288,60,5Libram: Blessing of Wisdom VI,2,60,0,0, 0,2,1155,1.00,100000,110,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,8386,43,6Pattern: Big Voodoo Robe,,,0,1, 0,,15274,1.00,1000,111,0,215,165,215,1,3599,,,,,,,,,,,,,,,,
9,8192,11224,47,6Formula: Enchant Shield - Frost Resistance,,,0,8, 0,,56741,1.00,1450,111,0,235,333,235,1,40000,,,,,,,,,,,,,,,,
,,,,,,,,5, 0,,1102,1.00,100,114,0,,185,50,1,500,,,400,Kendor Kabonka,1,340,1519}],,,,,,,,,
9,8192,2697,15,7Recipe: Goretusk Liver Pie,,,0,,,,,,,,0,50,,,,,,,,Goretusk Liver Pie,5,22,,[c:40,0,,,,,,,
9,8192,14627,27,7Pattern: Bright Yellow Shirt,,,0,2, 0,,1102,1.00,200,115,0,135,197,135,1,4400,,,800,,,,,,,,,,,,,
9,8192,10601,35,6Schematic: Bright-Eye Goggles,,,0,3, 0,,15274,1.00,500,115,0,175,202,175,1,2300,,,,,,,,,,,,,,,,
9,8192,2556,15,7Recipe: Elixir of Tongues,,,0,6, 0,,1301,1.00,40,117,0,70,171,70,1,,,,,,,,,,,,,,,,,
9,8192,14490,56,6Pattern: Cindercloth Pants,,,0,2, 0,,15274,1.00,5000,117,0,280,197,280,1,39999,,,,,,,,,,,,,,,,
9,8192,12693,56,6Plans: Thorium Boots,,,0,4, 0,,15274,1.00,5000,120,0,280,164,280,1,15000,true,,,,,,,,,,,,,,,
9,8192,5774,35,6Pattern: Green Silk Pack,,,0,2, 0,,15274,1.00,275,121,0,175,197,175,1,2300,,,,,,,,,,,,,,,,
9,8192,12691,54,6Plans: Wildthorn Mail,,,0,4, 0,,15274,1.00,4000,121,0,270,164,270,1,5460,true,9788,,,,,,,,,,,,,,
9,8192,5771,14,7Pattern: Red Linen Bag,,,0,2, 0,,1102,1.00,50,122,0,70,197,70,1,164,,,200,,,,,,,,,,,,,
9,8192,14467,51,6Pattern: Frostweave Robe,,,0,2, 0,,15274,1.00,3000,123,0,255,197,255,1,15000,true,,,,,,,,,,,,,,,
9,8192,16043,52,6Schematic: Thorium Rifle,,,0,3, 0,,15274,1.00,3000,123,0,260,202,260,1,9200,true,,,,,,,,,,,,,,,
9,8192,4297,30,6Pattern: Barbaric Gloves,,,0,1, 0,,15274,1.00,500,124,0,150,165,150,1,3700,,,,,,,,,,,,,,,,
9,8192,12694,56,6Plans: Thorium Helm,,,0,4, 0,,15274,1.00,5000,124,0,280,164,280,1,12400,true,,,,,,,,,,,,,,,
9,8192,1164,1,7Sam's Tome,,,0,0, 0,,634,1.00,,125,0,,,,,,,,,,,,,,,529,5,,,,,
9,8192,5126,13,7Knowledge: Defias Disguise,8,13,0,0, 0,8,6270,1.00,162,125,0,,,,,,,,,,,,,,,,,,,,,
