classs,displayid,flags2,id,level,name,reqlevel,slot,subclass,firstseenpatch,cooldown,dmgrange,maxcount,sellprice,popularity,contentPhase,bop,commondrop,dps,slotbak,speed,dmgmax1,dmgmin1,dmgtype1,mledmgmax,mledmgmin,mledps,mlespeed,sheathtype,buyprice,avgbuyout,reqskill,reqskillrank,dura,side,arcsplpwr,int,manargn,splheal,reqclass,classes,frosplpwr,firres,arcres,spi,frores,sta,splpwr,splhitpct,firsplpwr,shares,splcritstrkpct,shasplpwr,natres,agi,rgddmgmax,rgddmgmin,rgddps,rgdspeed,rgdatkpwr,atkpwr,str,mlehitpct,rgdhitpct,mlecritstrkpct,rgdcritstrkpct,armor,def,parrypct,holsplpwr,healthrgn,reqrace,races,natsplpwr,reqfaction,reqrep,splpen,feratkpwr,itemset
2,19648,8192,5587,13,6Thornroot Club,4,21,4, 0,,1.00,,512,21,1,1,,6.90,21,2.10,19,10,0,19,10,6.90,2.10,3,,,,,45,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19741,8192,4978,36,6Ryedol's Hammer,35,21,4, 0,,1.00,,7976,21,1,1,,19.00,21,2.50,62,33,0,62,33,19.00,2.50,3,,,,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
2,32780,8192,19961,68,5Gri'lek's Grinder,60,13,4, 0,,1.00,,70537,30,4,1,,44.79,13,2.40,140,75,0,140,75,44.79,2.40,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28835,8192,17003,61,6Skullstone Hammer,56,21,4, 0,,1.00,,44982,32,1,1,,36.30,21,2.70,128,68,0,128,68,36.30,2.70,3,,,,,75,2,,9,,,,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35116,8192,22713,68,5Zulian Scepter of Rites,60,13,4, 0,,1.00,1,74410,32,6,1,,41.31,13,2.60,142.90000457763670738,71.900001525878892039,0,142.90000457763670738,71.900001525878892039,41.31,2.60,3,,,,,90,,,8,4,26,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28075,8192,11906,55,6Beastsmasher,50,21,4, 0,,1.00,,32723,35,1,1,,32.86,21,2.10,90,48,0,90,48,32.86,2.10,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29910,8192,17733,53,5Fist of Stone,48,21,4, 0,,1.00,,34735,36,1,1,,35.28,21,1.80,83,44,0,83,44,35.28,1.80,3,,,,,90,,,,,,,,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5207,8192,15863,54,6Grave Scepter,50,21,4, 0,,1.00,,28896,37,1,1,,32.19,21,1.60,67,36,0,67,36,32.19,1.60,3,,,,,75,,,8,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19783,8192,4511,40,6Black Water Hammer,35,21,4, 0,,1.00,,11256,39,1,1,,22.22,21,2.70,78,42,0,78,42,22.22,2.70,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
2,8568,8192,5324,16,6Engineer's Hammer,10,21,4, 0,,1.00,,776,40,1,1,,8.13,21,2.40,26,13,0,26,13,8.13,2.40,3,,,,,50,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33838,8192,21466,69,4Stinger of Ayamiss,60,21,4, 0,,1.00,,99935,41,5,1,,41.62,21,2.40,136.39999694824217613,63.399998474121090908,0,136.39999694824217613,63.399998474121090908,41.62,2.40,3,,,,,105,,,7,,,,,,,,,,9,36,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36078,8192,23464,78,4High Warlord's Battle Mace,60,13,4, 0,,1.00,,45671,46,6,1,,41.48,13,2.90,154.80000076293944744,85.799998664855948505,0,154.80000076293944744,85.799998664855948505,41.48,2.90,3,,,,,105,,,8,6,134,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31955,8192,18865,78,4Grand Marshal's Punisher,60,13,4, 0,,1.00,,49684,47,2,1,,59.48,13,2.90,207,138,0,207,138,59.48,2.90,3,,,,,105,,,,,,,,,,,,,7,,,,,,,,,,,,,,28,,,,1,1,,,,,,,,,,,,,
2,34339,8192,21715,72,4Sand Polished Hammer,60,13,4, 0,,1.00,1,120142,49,5,1,,53.46,13,2.60,181,97,0,181,97,53.46,2.60,3,,,,,105,,,,,,,,,,,,,9,,,,,,,,,,,,,,20,,,,1,1,,,,,,,,,,,,,
2,35642,8192,22942,81,4The Widow's Embrace,60,13,4, 0,,1.00,1,189114,50,6,1,,41.59,13,1.90,115.53000068664552202,42.530000114440923653,0,115.53000068664552202,42.530000114440923653,41.59,1.90,3,,,,,105,,,12,,161,,,,,,14,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33120,8192,20666,62,5Hardened Steel Warhammer,57,13,4, 0,,1.00,1,52306,52,4,1,,40.77,13,2.60,138,74,0,138,74,40.77,2.60,3,,,,,90,,,6,,11,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31751,8192,18866,78,4High Warlord's Bludgeon,60,13,4, 0,,1.00,,49861,52,2,1,,59.48,13,2.90,207,138,0,207,138,59.48,2.90,3,,,,,105,,,,,,,,,,,,,7,,,,,,,,,,,,,,28,,,,1,1,,,,,,,,,,,,,
2,28191,8192,15445,18,6Hammer of Orgrimmar,9,21,4, 0,,1.00,,1127,59,1,1,,9.14,21,2.90,35,18,0,35,18,9.14,2.90,3,,,,,55,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,33731,8192,21398,70,4Hammer of the Gathering Storm,60,21,4, 0,,1.00,,,67,5,1,,41.46,21,2.40,136.99999694824217045,62.000001525878900566,0,136.99999694824217045,62.000001525878900566,41.46,2.40,3,,,,,105,,,9,,,64,64,,,,,,10,53,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,502
2,33731,8192,21410,70,4Gavel of Infinite Wisdom,60,21,4, 0,,1.00,,,68,5,1,,41.48,21,2.70,153.99999961853029617,70.000000762939464494,0,153.99999961853029617,70.000000762939464494,41.48,2.70,3,,,,,105,,,11,4,90,16,16,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
2,28869,8192,17039,36,6Skullbreaker,28,21,4, 0,,1.00,,8317,69,1,1,,18.75,21,2.40,59,31,0,59,31,18.75,2.40,3,,,,,75,2,,5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19869,8192,10838,54,5Might of Hakkar,49,21,4, 0,,1.00,,34665,73,1,1,,35.83,21,2.40,112,60,0,112,60,35.83,2.40,3,,,,,90,,,,,,,,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32588,8192,19890,66,4Jin'do's Hexxer,60,21,4, 0,,1.00,1,88292,73,4,1,,41.42,21,2.40,134.40000000000000568,64.40000152587890625,0,134.40000000000000568,64.40000152587890625,41.42,2.40,3,,,,,105,,,9,,51,,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28262,8192,11120,55,6Belgrom's Hammer,44,21,4, 0,,1.00,,30144,76,1,1,,32.86,21,2.80,120,64,0,120,64,32.86,2.80,3,,,,,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
2,5199,8192,22322,61,5The Jaw Breaker,56,13,4, 0,,1.00,,53054,76,5,1,,40.31,13,1.60,84,45,0,84,45,40.31,1.60,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2,18312,8192,9419,46,6Galgann's Firehammer,41,13,4, 0,,1.00,,18076,77,1,1,,27.50,13,2.20,79,42,0,79,42,27.50,2.20,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6798,8192,22315,61,5Hammer of Revitalization,56,21,4, 0,,1.00,,49816,80,5,1,,40.00,21,2.70,141,75,0,141,75,40.00,2.70,3,,,,,90,,,,,26,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34860,8192,22380,65,5Simone's Cultivating Hammer,60,21,4, 0,,1.00,,65675,80,5,1,,41.20,21,1.80,97.659997558593744316,50.660001754760735082,0,97.659997558593744316,50.660001754760735082,41.20,1.80,3,,,,,90,,,6,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36064,8192,23454,78,4Grand Marshal's Warhammer,60,13,4, 0,,1.00,,45671,80,6,1,,41.48,13,2.90,154.80000076293944744,85.799998664855948505,0,154.80000076293944744,85.799998664855948505,41.48,2.90,3,,,,,105,,,8,6,134,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33072,8192,20648,63,5Cold Forged Hammer,51,21,4, 0,,1.00,1,58693,83,3,1,,41.40,21,2.50,135,72,0,135,72,41.40,2.50,3,,,,,90,,,9,3,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21051,8192,6323,25,6Baron's Scepter,20,21,4, 0,,1.00,,2611,88,1,1,,12.71,21,2.40,40,21,0,40,21,12.71,2.40,3,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2,35250,8192,22808,83,4The Castigator,60,13,4, 0,,1.00,1,207785,102,6,1,,65.38,13,2.60,221,119,0,221,119,65.38,2.60,3,,,,,105,,,,,,,,,,,,,9,,,,,,,,,,,,,,16,,1,1,1,1,,,,,,,,,,,,,
2,18373,8192,9457,35,5Royal Diplomatic Scepter,30,13,4, 0,,1.00,,8902,119,1,1,,23.04,13,2.30,69,37,0,69,37,23.04,2.30,3,,,,,90,,,,,,,,,,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30436,8192,18044,57,5Hurley's Tankard,52,21,4, 0,,1.00,,41478,120,1,1,,37.59,21,2.70,132,71,0,132,71,37.59,2.70,7,,,,,90,,,,,,,,,,,,,12,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2,31612,8192,19104,65,5Stormstrike Hammer,60,13,4, 0,,1.00,1,64227,120,3,1,,42.59,13,2.70,150,80,0,150,80,42.59,2.70,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
2,20953,8192,5197,21,6Cookie's Tenderizer,16,13,4, 0,,1.00,,1597,136,1,1,,10.54,13,2.80,39,20,0,39,20,10.54,2.80,7,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
2,19892,8192,10804,54,6Fist of the Damned,49,13,4, 0,,1.00,,29551,152,1,1,,32.11,13,1.90,80,42,0,80,42,32.11,1.90,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28203,8192,11964,55,6Swiftstrike Cudgel,50,21,4, 0,,1.00,,30156,155,1,1,,32.50,21,1.60,68,36,0,68,36,32.50,1.60,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
2,25096,8192,14487,62,5Bonechill Hammer,57,13,4, 0,,1.00,,53222,159,1,1,,40.63,13,2.40,127,68,0,127,68,40.63,2.40,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32600,8192,19908,65,5Sceptre of Smiting,60,13,4, 0,,1.00,1,62589,159,4,1,,42.69,13,2.60,145,77,0,145,77,42.69,2.60,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28821,8192,11805,56,5Rubidium Hammer,51,21,4, 0,,1.00,,40439,160,1,1,,36.75,21,2.00,96,51,0,96,51,36.75,2.00,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,120,,,,,,,,,,,,
2,24111,8192,13401,61,5The Cruel Hand of Timmy,56,13,4, 0,,1.00,,51440,160,1,1,,40.00,13,1.80,94,50,0,94,50,40.00,1.80,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19707,8192,6804,40,6Windstorm Hammer,25,21,4, 0,,1.00,,11262,175,1,1,,22.14,21,2.10,61,32,0,61,32,22.14,2.10,3,,,,,75,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2,28194,8192,16769,52,6Furbolg Medicine Totem,47,21,4, 0,,1.00,,26616,180,1,1,,31.00,21,2.50,101,54,0,101,54,31.00,2.50,3,133081,,,,75,,,,,,,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15726,8192,7687,35,5Ironspine's Fist,30,13,4, 0,,1.00,,8836,187,1,1,,22.92,13,2.40,72,38,0,72,38,22.92,2.40,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
2,34468,8192,21837,71,4Anubisath Warhammer,60,13,4, 0,,1.00,,118175,195,5,1,,52.50,13,1.80,123,66,0,123,66,52.50,1.80,3,,,,,105,,,,,,,,,,,,,7,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,
2,19669,8192,2816,33,5Death Speaker Scepter,28,21,4, 0,,1.00,,7324,201,1,1,,17.14,21,2.80,63,33,0,63,33,17.14,2.80,3,,,,,90,,,,,11,,,,,,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33731,8192,21407,70,4Mace of Unending Life,60,21,4, 0,,1.00,,,235,5,1,,41.54,21,2.60,149.00000305175780113,66.999997711181634941,0,149.00000305175780113,66.999997711181634941,41.54,2.60,3,,,,,105,,,11,,,1024,1024,,,,,,10,40,,,,,,,7,,,,,,,9,,,,,,,,,,,,,,,,140,494
2,24741,8192,6472,24,5Stinging Viper,19,13,4, 0,,1.00,,3018,254,1,1,,15.54,13,2.80,57,30,0,57,30,15.54,2.80,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24740,8192,13183,60,5Venomspitter,55,13,4, 0,,1.00,1,51771,258,1,1,,39.47,13,1.90,98,52,0,98,52,39.47,1.90,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2,31126,8192,18683,61,5Hammer of the Vesper,56,13,4, 0,,1.00,,51100,278,1,1,,40.20,13,2.50,131,70,0,131,70,40.20,2.50,3,,,,,90,,,,,,,,,,,,,12,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
2,35574,8192,23056,89,4Hammer of the Twisting Nether,60,13,4, 0,,1.00,1,280418,307,6,1,,41.46,13,1.90,120.76999664306642046,36.769998168945313921,0,120.76999664306642046,36.769998168945313921,41.46,1.90,3,,,,,105,,,11,8,238,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33830,8192,21268,79,4Blessed Qiraji War Hammer,60,13,4, 0,,1.00,,172135,321,5,1,,60.71,13,2.10,166,89,0,166,89,60.71,2.10,3,,,,,105,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,,,,,70,8,,,,,,,,,,280,
2,30915,8192,18321,59,5Energetic Rod,54,21,4, 0,,1.00,,49320,336,1.5,1,,38.70,21,2.30,107,71,0,107,71,38.70,2.30,3,,,,,90,,,5,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29910,8192,17943,53,5Fist of Stone,48,21,4, 0,,1.00,,32156,337,1,1,,35.28,21,1.80,83,44,0,83,44,35.28,1.80,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35710,8192,22988,83,4The End of Dreams,60,13,4, 0,,1.00,1,197946,339,6,1,,43.46,13,1.90,120.57999954223633665,44.580003166198736153,0,120.57999954223633665,44.580003166198736153,43.46,1.90,3,,,,,105,,,13,5,,,,,,,,,13,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,
2,31862,8192,19335,73,4Spineshatter,60,21,4, 0,,1.00,1,128825,346,3,1,,54.42,21,2.60,184,99,0,184,99,54.42,2.60,3,,,,,105,,,,,,,,,,,,,16,,,,,,,,,,,,,,,9,,,,,,5,,,,,,,,,,,
2,18578,8192,9651,53,6Gryphon Rider's Stormhammer,40,21,4, 0,,1.00,,26828,353,1,1,,31.48,21,2.70,111,59,0,111,59,31.48,2.70,3,,,,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19746,8192,9686,51,6Spirit of the Faerie Dragon,40,21,4, 0,,1.00,,25914,354,1,1,,30.38,21,2.60,103,55,0,103,55,30.38,2.60,3,,,,,75,2,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35643,8192,23221,83,4Misplaced Servo Arm,60,13,4, 0,,1.00,,203182,355,6,1,,65.36,13,2.80,238,128,0,238,128,65.36,2.80,3,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34485,8192,21839,84,4Scepter of the False Prophet,60,21,4, 0,,1.00,,224399,417,5,1,,41.59,21,1.80,111.36000366210936363,38.360000610351555395,0,111.36000366210936363,38.360000610351555395,41.59,1.80,3,,,,,105,,,19,3,187,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30440,8192,18048,60,5Mastersmith's Hammer,55,21,4, 0,,1.00,,49204,435,1,1,,39.38,21,2.40,123,66,0,123,66,39.38,2.40,3,,,,,90,,,5,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29171,8192,17112,66,4Empyrean Demolisher,60,21,4, 0,,1.00,,90558,454,2,1,,48.04,21,2.80,175,94,0,175,94,48.04,2.80,3,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6794,8192,6196,34,8Noboru's Cudgel,29,21,4, 0,,1.00,1,,572,1,1,true,10.48,21,2.10,29,15,0,29,15,10.48,2.10,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25619,8192,13204,60,5Bashguuder,55,13,4, 0,,1.00,,51945,626,1,1,,39.44,13,1.80,93,49,0,93,49,39.44,1.80,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,
2,17788,8192,8708,50,4Hammer of Expertise,40,21,4, 0,,1.00,1,,641,1,1,,36.90,21,2.10,101,54,0,101,54,36.90,2.10,3,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30728,8192,18376,62,5Timeworn Mace,57,13,4, 0,,1.00,,52306,654,1.5,1,,40.68,13,2.20,117,62,0,117,62,40.68,2.20,3,,,,,90,,,,,,,,,,,,,11,,,,,,,,,,,,,,,7,,,,,120,,,,,,,,,,,,
2,24033,8192,13349,63,5Scepter of the Unholy,58,21,4, 0,,1.00,,58429,722,1,1,,41.25,21,2.40,129,69,0,129,69,41.25,2.40,3,,,,,90,,,,,,,,,,,,,5,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31863,8192,19360,81,4Lok'amir il Romathis,60,21,4, 0,,1.00,1,180116,745,3,1,,41.86,21,2.10,127.90000076293945597,47.90000152587890625,0,127.90000076293945597,47.90000152587890625,41.86,2.10,3,,,,,105,,,18,,,,,,,,8,,10,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19735,8192,7721,44,5Hand of Righteousness,39,21,4, 0,,1.00,,17922,902,1,1,,29.81,21,2.70,105,56,0,105,56,29.81,2.70,3,,,,,90,,,,,15,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18572,8192,9639,48,5The Hand of Antu'sul,43,21,4, 0,,1.00,,24111,1002,1,1,,32.22,21,2.70,113,61,0,113,61,32.22,2.70,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33017,8192,20580,71,4Hammer of Bestial Fury,60,21,4, 0,,1.00,1,109327,1103,4,1,,52.37,21,1.90,130,69,0,130,69,52.37,1.90,3,,,,,105,,,,,,,,,,,,,12,,,,,,,,,,,,,,,13,,,,,90,,,,,,,,,,,154,
2,34109,8192,17105,69,4Aurastone Hammer,60,13,4, 0,,1.00,,102178,1802,1,1,,44.56,13,2.70,161.80000076293947586,78.799998092651378556,0,161.80000076293947586,78.799998092651378556,44.56,2.70,3,,,,,105,,,10,5,,,,,,,,,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23618,8192,11684,60,4Ironfoe,55,21,4, 0,,1.00,1,63086,4221,1,1,,43.54,21,2.40,136,73,0,136,73,43.54,2.40,3,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21956,8192,11923,57,5The Hammer of Grace,52,21,4, 0,,1.00,,43648,4594,1,1,,37.59,21,2.70,132,71,0,132,71,37.59,2.70,3,,,,,90,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8472,8192,5255,15,6Quilboar Tomahawk,10,21,0, 0,,1.00,,685,4,1},0,,7.80,21,2.50,26,13,0,26,13,7.80,2.50,3,,,,,50,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2,8488,8192,2482,3,7Inferior Tomahawk,1,13,0, 0,,1.00,,11,5,1,0,,0.95,13,2.10,3,1,0,3,1,0.95,2.10,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14029,8192,37,2,7Worn Axe,1,21,0, 0,,1.00,,7,6,1,0,,1.00,21,2.00,3,1,0,3,1,1.00,2.00,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19299,8192,2498,8,7Small Tomahawk,3,13,0, 0,,1.00,,81,6,1,0,,3.33,13,1.80,8,4,0,8,4,3.33,1.80,3,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19203,8192,2066,8,7Skull Hatchet,3,21,0, 0,,1.00,,81,6,1,0,,3.25,21,2.00,9,4,0,9,4,3.25,2.00,3,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19271,8192,826,15,6Brutish Riverpaw Axe,10,21,0, 0,,1.00,,732,7,1,0,,7.86,21,2.80,29,15,0,29,15,7.86,2.80,3,,700,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,19136,8192,1459,24,6Shadowhide Scalper,19,21,0, 0,,1.00,,2380,7,1,0,,12.41,21,2.90,47,25,0,47,25,12.41,2.90,3,,1900,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
2,22101,8192,2134,4,7Hand Axe,1,13,0, 0,,1.00,,16,8,1,0,,1.50,13,2.00,4,2,0,4,2,1.50,2.00,3,82,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19398,8192,4445,23,6Flesh Carver,18,21,0, 0,,1.00,,2068,8,1,0,,11.52,21,2.30,35,18,0,35,18,11.52,2.30,3,,3000,,,65,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2,19276,8192,1927,15,6Deadmines Cleaver,10,21,0, 0,,1.00,,690,9,1,0,,7.88,21,2.60,27,14,0,27,14,7.88,2.60,3,,600,,,50,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22102,8192,853,16,7Hatchet,11,13,0, 0,,1.00,,481,9,1,0,,7.20,13,2.50,24,12,0,24,12,7.20,2.50,3,2409,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8495,8192,1816,19,8Unbalanced Axe,14,21,0, 0,,1.00,,486,9,1,0,true,5.63,21,2.40,18,9,0,18,9,5.63,2.40,3,,300,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8485,8192,2522,35,7Crescent Axe,30,21,0, 0,,1.00,,4509,9,1,0,,17.12,21,2.60,58,31,0,58,31,17.12,2.60,3,22548,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8480,8192,3785,38,8Keen Axe,33,21,0, 0,,1.00,,3650,9,1,0,true,12.27,21,2.20,35,19,0,35,19,12.27,2.20,3,,22,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8470,8192,2260,9,7Frostmane Hand Axe,4,21,0, 0,,1.00,,106,10,1,0,,3.75,21,2.00,10,5,0,10,5,3.75,2.00,3,,100,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6259,8192,778,7,7Kobold Excavation Pick,2,21,0, 0,,1.00,,55,11,1,0,,2.71,21,2.40,9,4,0,9,4,2.71,2.40,1,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8495,8192,1416,9,8Rusty Hatchet,4,21,0, 0,,1.00,,72,11,1,0,true,2.86,21,2.10,8,4,0,8,4,2.86,2.10,3,,70,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8498,8192,1516,14,8Worn Hatchet,9,21,0, 0,,1.00,,237,12,1,0,true,4.29,21,2.10,12,6,0,12,6,4.29,2.10,3,,220,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19281,8192,3293,3,7Deadman Cleaver,1,21,0, 0,,1.00,,11,13,1,0,,1.14,21,2.20,4,1,0,4,1,1.14,2.20,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19297,8192,2281,11,6Rodentia Flint Axe,6,21,0, 0,,1.00,,300,13,1,0,,6.00,21,2.00,16,8,0,16,8,6.00,2.00,3,,500,,,40,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19281,8192,2029,20,7Cleaver,15,13,0, 0,,1.00,,883,13,1,0,,9.09,13,2.20,26,14,0,26,14,9.09,2.20,3,4419,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19299,8192,2054,4,7Trogg Hand Axe,1,21,0, 0,,1.00,,16,14,1,0,,1.50,21,2.00,4,2,0,4,2,1.50,2.00,3,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19929,8192,2849,23,7Bronze Axe,18,21,0, 0,,1.00,,1269,14,1,0,,10.48,21,2.10,29,15,0,29,15,10.48,2.10,3,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8478,8192,4019,48,8Heavy Flint Axe,43,21,0, 0,,1.00,,8336,16,1,0,true,17.17,21,2.30,52,27,0,52,27,17.17,2.30,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
